date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2016-11-30,8:49:13,Antalya,Singles,ITF Women,32,Anastasiya Shoshyna,Leonie Kung,1,sSSS;RssSRRSS;rsrrr;SRSRRSrsRsRSRR;SsSs;rSRSSS;Dsrrsr;rSsSs;rrSSSS;RrRSsr;RsSSS;RRSrr.RRSssRSS;sSRSrRSRSRSRSRSRrSRr;DSsrSS;RsRSRR;SDrrSR;SSSs;DSRSSS;rrRr,5-7 2-6,1,R32,Clay,01:31:44,UKR,SUI
2016-11-30,8:49:29,Antalya,Singles,ITF Women,32,Magdalena Stoilkovska,Georgia Andreea Craciun,1,SrSrSrrR;SRsRsS;RSRrR;sRDssS;rsSRrR;sSSs.rSSRsA;AsSs;sRsSRRsrDSSs;sSSs;srDSRAsrDr;rsSDRsrsSS;SSsS;RDRSR;ArDSDR;ssRsS,0-6 4-6,1,R32,Clay,01:04:58,MKD,ROU
2016-11-30,8:51:31,Antalya,Singles,ITF Women,32,Mathilde Devits,Agnes Bukta,0,rRrD;SSArrS;ssRSRs;SRsss;RssSRRDsRSRD;rSDsSS;Rrrr.RSRRASSs;DRSRASSs;SSsrS;rssDRsDR;SsDSDs;sSRDAS;SSRrSRRR;DRSSSDRR;SSSs,6-1 6-3,1,R32,Clay,01:17:12,BEL,HUN
2016-11-30,8:56:34,Antalya,Singles,ITF Women,32,Inci Ogut,Ulrikke Eikeri,1,RrSSsrRD;SRssrS;rrRr;rSSSs;rrRSsr;SsSRs.sSsRrS;sSsRS;RrRR;SRSSs;SSsrrRrR;SAss;rrRR,0-6 1-6,1,R32,Clay,01:05:39,TUR,NOR
2016-11-30,9:06:29,Cairo,Singles,ITF Women,32,Jelena Stojanovic,Ines Murta,1,sSSS;SRrSSrSDrD;RSRSRsAS;sSRSRRRSRR;rrRD;RSDRR;SsSs.RRDSR;rSRSRSRR;DRrsR;DRSSSs;rRSSrARr;SDSSA;rSrSSDRR,1-6 1-6,1,R32,Clay,01:10:40,AUS,POR
2016-11-30,9:07:44,Cairo,Singles,ITF Women,32,Kerstin Peckl,Nermeen Shawky,0,RsRrsssrRsSS;RrSSSS;DSsSs;RrRr;rSRSSrsrRR;RRRD;RrRR;rRRR;RSSSRrDSSRrSrSSs.SsrRsRRR;RsRsRr;SSRrSS;rSsRRR;SSSrS;RRRr;SSRrSs.SsDSs;RrsSSRRR;DRSSSrsS;SSRRSrsRDR;RRSSRR;SSSS;sSrSDDSS;SRSsS;rSSRSS,6-3 1-6 6-3,1,R32,Clay,02:32:51,AUT,EGY
2016-11-30,9:09:00,Cairo,Singles,ITF Women,32,Aleah Marrow,Akiho Kakuya,0,SSRrDR;DsssrS;RSSSS;RsDSDSrADSSrSS;SSrAs;sRrsSs;SDDRR;RrSDSsRR;sSsDRs;SsSS.RRRr;RsRRR;SSSS;SSss;DrDR;rsDSSrsRSS;SsRSDRrSsS;sDSsS;SRRRR,6-4 6-3,1,R32,Clay,01:36:50,USA,JPN
2016-12-01,10:10:42,Antalya,Singles,ITF Women,32,Valeria Bhunu,Julia Stamatova,0,SRRRSR;SrSRrSSrSRRR;SRSrSS;rSSSRrDR;sRSSs;RRRD;SSSrS.SRrRR;srSrSS;RrRSr;SSSrS;SrRSRR;SSSS,6-1 6-0,1,R32,Clay,01:07:50,ZIM,BUL
2016-12-01,10:12:35,Cairo,Singles,ITF Women,32,Madison Bourguignon,Viktoriya Gogol,1,RSSSRS;SSSS;SSRRRsss;srDRSSSDrR;RSRRR;SSRRSS;RSSSRrRR;SRRSSRRsSS;SRSRSRSs;RrSDD;RRSSSs;SSSDDRSRRSSDRR.SsSS;DDrD;sSRSs;srDrD;DSsRSrsS;RRssRD,5-7 0-6,1,R16,Clay,01:50:27,USA,UKR
2016-12-01,10:38:33,Antalya,Singles,ITF Women,32,Ioana Gheorghita,Vanessa Wong,0,RrSSrD;SSSRS;RSDSSrSS;RRSSsS;srRDsr;SRSSA;rDRD.RDSrr;sRDRSD;sRSSRs;SRRrD;SRsSS;RrSRR;Ssss,6-1 6-1,1,R32,Clay,00:50:57,ROU,CAN
2016-12-01,10:38:45,Castellon,Singles,ITF Women,32,Isabelle Wallace,Julia Payola,0,SrsRSS;RDRr;SSss;rSRRD;SSsS;RRRr.RSSSS;RSRSRR;RSrRSsSS;RSSRRSDR;SSSS;RRSRSD,6-0 6-0,1,R16,Clay,00:42:54,AUS,ESP
2016-12-01,10:38:53,Castellon,Singles,ITF Women,32,Georgina Garcia Perez,Yvonne Cavalle-Reimers,0,SSRsA;RDRR;rsAsrrSRAs;SRSRSDRr;rSSss;DRSSDR.RsrssRDr;srRRr;RAsrss;rsSrSS;RRSArsss;rRRR;Ssss;SSsA;RRArSsRR;RsSSS;rsSSrS;SSRrSRSS;S/SS/Ss/rR/sA,6-0 7-6(2),1,R16,Clay,01:31:57,ESP,ESP
2016-12-01,10:39:03,Castellon,Singles,ITF Women,32,Alexandra Perper,Arabela Fernandez-Rabener,1,RSRDr;RASrrR;ASSs;RRsRSsRR;rRSSRr;SrDRr;RSSSS;rRsRr.SsSRrrSDsS;srRSRR;sAsDrrss;SssrS;RsRSRSsRrR;rSrsAs;ssSs;rrsRSSRr;srARrSSRSRsrSrsrARrSRR;SrrSRr,2-6 4-6,1,R16,Clay,01:20:32,MDA,ESP
2016-12-01,10:41:50,Castellon,Singles,ITF Women,32,Olga Saez Larra,Cristina Bucsa,1,SRSRSs;rSRSSRSRSRSrSRSS;SSSS;RrrR;ssSA;RDRD;RSSRSS.RSRSRsSDrSRSSRRr;DSRSrR;SrSSRrSRRR;SSSs;SrRSrsrR;SsrrSS;rRRSR,1-6 1-6,1,R16,Clay,01:00:36,ESP,ESP
2016-12-01,10:50:47,Cairo,Singles,ITF Women,32,Diana Maria Mihail,Bojana Marinkovic,0,srrDSSRR;SDSsRRSRSRRR;sssRDDrR;SrsRRSss;rrrssr;SRRSSrSDSS;rRrr.RRRssR;ssrDSrRD;SsDDRsSrSS;DRSDr;sssrS;RrrSr;ssSS,6-1 6-1,1,R16,Clay,01:06:14,ROU,SRB
2016-12-01,10:57:15,Hammamet,Singles,ITF Women,32,Mirabelle Njoze,Patrycja Polanska,0,RSRRSsrSRSSS;srSDSRSRsrsRSDSS;SRrRsR;SsSDs;SSRRSrRSsS;SSSRRS;SRSSS;rDsSRR;sSrRSS;RRSSRssS;RSrRR;SssS.RDRsSsSRrR;RSRSrSRr;sRSSS;RRSSSS;RRRSsSRR;SsRDSRRSAS;sssDrRRR;sRSsrS,7-5 6-2,1,R16,Clay,01:48:22,GBR,POL
2016-12-01,11:29:20,Cairo,Singles,ITF Women,32,Jelena Stojanovic,Kerstin Peckl,0,ASSS;DRsrSR;RrSrR;rSRSSRsS;RSSSs;RRSRR;sSrRRSsrSS;RsSsS;SSRSrrRR;SRsSRrRR.RssAA;RSRsDSSDRr;SRRrsSSRSRSS;RrRR;DSRSSRRR;RRRSR;RSSRRSrR;RrRssr,6-4 6-2,1,R16,Clay,01:37:09,AUS,AUT
2016-12-01,11:36:51,Castellon,Singles,ITF Women,32,Paula Arias Manjon,Irene Burillo Escorihuela,1,rRRSSSrSSS;rsRrSR;RRsRSSSRss;DrRR;RSRSsRRsSS;RrRr.RRRr;RsRRr;SRRrR;rRDSr;rSSRRsRR;RsrRSSrr;SRRSDD;ssSS;rRrSSSSs;RrRR;RRSSrSRsrr;SssS.srrRSAss;SrRRr;SRsRRR;sArSrs;SSSS;rRsDSR;srSRrsSs;rRsSSS;srssS,0-6 7-5 3-6,1,R16,Clay,02:08:35,ESP,ESP
2016-12-01,11:44:18,Hammamet,Singles,ITF Women,32,Sara Ottomano,Chiraz Bechri,1,DSSRSS;RrRD;sRsSS;DSSSs;srsRRr;SrRSSRSRRSRssRSS;sSSs;RrSSrsSS;rSSrSs;DSrSsS;SSDsS;RSrSRsRsSRRSsrRR.SsDDrR;SRrSRSSRSS;RRRR;RRSsSS;SSSrS;RRDSSR;SrRsSS;sSRrSRRR;SRRSRr;RRRR;RSSsS;RRSSsDSS;S/sR/RS/rR/sS,5-7 6(2)-7,1,R16,Clay,02:00:40,SUI,TUN
2016-12-01,11:54:58,Tel Aviv-Ramat Gan,Singles,ITF Women,32,Vlada Ekshibarova,Miriam Kolodziejova,0,RsRsRsrR;sSsrA;SSDRrR;sSrSrA;rSRRssrR;SAsrs.RRRsSSRsSrsRRD;RSrSAA;rSRRssSS;AsDRSRrr;RSSrSDSRRr;AsAs;sSRRSS;RSAsrRADrSsS;RRSrSr,6-0 6-3,1,QF,Hardcourt,01:19:12,ISR,CZE
2016-12-01,12:00:23,Castellon,Singles,ITF Women,32,Alicia Herrero Linana,Miriam Bianca Bulgaru,0,SSsrS;SSrrSS;SRRSss;RSSsS;SRSRrsSS;sRsSRS;RSsRrR;RRrSSSSS;SRRRSSRR.SsrsDS;DRSSSRSRss;rRSrr;rSSsrrRR;SRRrASSRsS;sSrRSs;sSSRS;rSRRSr;SsSS,6-3 6-3,1,R16,Clay,01:21:00,ESP,ROU
2016-12-01,12:14:34,Cairo,Singles,ITF Women,32,Pei-Chi Lee,Farah Abdel-Wahab,1,sSRSRS;rrRD;SsSS;RRrSD;srSRRSSS;RSRRR.RsSss;RAsRrr;SSsRS;rrSrr;RRrsSSSS;RrRsD,0-6 0-6,1,R16,Clay,00:42:24,TPE,EGY
2016-12-01,12:15:22,Castellon,Singles,ITF Women,32,Jessika Ponchet,Andrea Gamiz,1,RsSRRr;SSSDS;RsRsRr;sSRSrs;ssRSDRRSAS;SRRsSs;SrSrSrSRRsRr.SRSSS;SsRSrs;SSSrDrrSRssS;SSRsS;SRRsSS;SSrrRR;SRSSS;RDRR,1-6 2-6,1,R16,Clay,01:07:09,FRA,VEN
2016-12-01,12:29:15,Castellon,Singles,ITF Women,32,Alba Carrillo Marin,Laura Pigossi,0,SSsrS;SSSRS;DSssS;SSSS;SRSSRRrSSRrSRSSRDSrR;RsSRsrSRsS;RSSRrSrsSs;rRSrSR;rRRSr;SrRRsSSS.sRsSs;SDsSDRSs;RSSRRR;rRSSrsSS;sRRSSRrr;SrDRssRSRSArSS;SrRRR,6-4 6-1,1,R16,Clay,01:43:20,ESP,BRA
2016-12-01,13:11:30,Cordenons,Singles,ITF Women,32,Naima Karamoko,Ana Vrljic,0,SRSSS;SSrsrS;sRSSs;rRSssRsrrsSS;RsrASS;sRsRss;SSrss;srrSDr;SRrRssSRSrrSSRSRrR;SSRrSS;SSSS;SsRsS;S/Rs/SR/sR/rS/RS/S.rsSss;sRSRrr;DSSRrSSRsrRR;rSrSsS;DSSSRs;SRrRR;sSRRDSrr;srSRrsARSS;RRsssrRSSRrsRR;SsSS,7-6(5) 6-4,1,QF,Hardcourt,02:06:52,SUI,CRO
2016-12-01,13:48:22,Tel Aviv-Ramat Gan,Singles,ITF Women,32,Pauline Payet,Marta Paigina,1,SrSARDRssS;RSrSrD;sSSS;SRsrAs;SSsrs;ArASrS;rsDSSS;ADsSS;Ssss.RSSAA;rRSrSssS;SRArSRSS;ArAsS;AARsA;srsAs;RrrAD;SRsRAS;SsSS;SSss,3-6 4-6,1,QF,Hardcourt,01:11:03,FRA,RUS
2016-12-01,13:51:14,Hammamet,Singles,ITF Women,32,Gaia Sanesi,Di Zhao,0,RssrSrSRss;rRSsSrsDRR;SsrRSS;srSRsrrR;rssRRSSRSS;rSRAsS;SSRARrSS.srDSRARr;SsSs;SrRrr;sRrRSSsS;srSSrs;sssRs;rSsRSrsS;sRrSsRRSSrSRSRRSRssRSS,6-1 6-2,1,R16,Clay,01:45:54,ITA,CHN
2016-12-01,15:32:11,Cordenons,Singles,ITF Women,32,Caroline Werner,Laura-Ioana Andrei,0,SSrRRSsS;ARSsS;sSRRRR;DSDSSS;SSsS;sSSS;RsrRSSRR;ssrRsRSS.SrAsRDRSsrSs;SrSRRsSs;sRsSrs;SSsS;srSsS;ssRss;RRSsrR;sDRRr;SsARrA;RrrsSR.rrRsD;sDSSS;rrsSRR;sSAS;ssSs;SSSRs;SRSrrR,6-2 4-6 6-1,1,QF,Hardcourt,01:48:52,GER,ROU
2016-12-01,15:33:27,Santiago,Singles,ITF Women,32,Fernanda Brito,Ana Sofia Sanchez,0,RrrSAR;sDSRSS;RsSSrA;SrRRR;RRSSsrrSRSSS;sSSs;sRRrAR;rsRrR;RSrSSS;rRRSsR.RRrsSSRsSRSA;SsSS;DSSRSs;DSrSSS;SrSSS;sRSDSS;SSsS;rsDrR;rsrArr;SSsRRRSs;sRssS;sSsRs;s/Ss/RR/SS/R.DSssS;RSSRsRrr;RRARSSSS;sRSss;rRRsR;ASRSrRSs;RSRRSSrSSS;SSRSRS;SRSRSS;sSRADS;ssRsS;SSSrS;R/rs/Rs/SS/SS/rR/RS/r,4-6 7-6(1) 7-6(6),1,R16,Clay,02:52:30,CHI,MEX
2016-12-01,15:36:11,Santiago,Singles,ITF Women,32,Tamara Zidansek,Camila Giangreco Campiz,1,sASRS;SrSsDs;DSDDr;SSRSS;sRrRsR;RssSRRDD;SRRSSS;rRRR;SrRrR;SSrsrS.RSRSSRSS;RArRSSrD;SSrSS;SrRRR;RSRsSs;DSRsSs;SSAS.RRrR;rsSSS;RRDR;SRSRrSSRSS;SSSs;RRSSSRRSSS;sSSS;SRRSRR;SSSRrs;RsSSS,6-4 1-6 4-6,1,R16,Clay,01:44:47,SLO,PAR
2016-12-01,17:36:35,Cordenons,Singles,ITF Women,32,Anna-Giulia Remondina,Pemra Ozgen,0,rSrsSRSS;RrSSSrRR;sRSSs;SsRSRS;RSRsSS;sSrRSS;sRrsRSrSRSRr;SSRSS;SSSS;sRSSs;sSRSRs;SsrrRSSS;S/SS/RR/SR/rr.SSSRs;rRSRSSRR;srSSS;rRSrSsSRRSrR;SSSRS;rRRR,7-6(2) 6-0,1,QF,Hardcourt,01:28:47,ITA,TUR
2016-12-01,18:42:08,Santiago,Singles,ITF Women,32,Erika Drozd Pereira,Barbara Gatica,1,SDRRsR;SRsrSs;RSrSRSSS;SSSS;rRASrSrR;RSSSRs;rSRSRSSRSS;SSss.RRSRsSRSrSSS;RRSRSSSS;SRRRSR;RSSRSS;RRrSR;RSsrsS;SRsRSs;SSrsS,2-6 2-6,1,R16,Clay,00:56:24,BRA,CHI
2016-12-01,19:20:01,Cordenons,Singles,ITF Women,32,Stefania Rubini,Laura Schaeder,0,srrrSSsS;SRSAS;SrSRSS;RSSrss;sRSRrARSRr;sDRrR;RDrSD;RAsrSA;SDSDSS;SRSrDr;rSRrSSRssS;RrASss;S/sS/RR/rR/rS/RS/SR/S.ArRSSrSA;SSsRRS;SRDDr;SsSs;rsSrrsSDRr;SRrrsr;sssRRS;RRSRsSrD;RAASs;sSrrDASRDR,7-6(6) 6-4,1,QF,Hardcourt,01:46:05,ITA,GER
2016-12-01,20:07:56,Santiago,Singles,ITF Women,32,Camila Romero,Victoria Rodriguez,0,SrSsrS;RSRSSS;rRSSRSrSSs;SRRDSssS;RssRSrSRRr;RSRSSRRASRRSsRsS;sSSs;SSSs;RSSRrR.RRSSsS;RrsRR;SsSA;rrsSrr;SrRSSS;rRSRssRr,6-3 6-0,1,R16,Clay,01:01:56,ECU,MEX
2016-12-01,4:09:37,Hua Hin,Singles,ITF Women,32,Mai Hontama,Chompoothip Jandakate,1,DsrSrR;RSsrrR;SSrRSS;sSSRS;ARRrr;SRRrSr;SRSAS;SRSDrSSS;SDRDR;RsRRSR;SDSss;SDSRSRsS;S/SR/RS/Rr/rs/Ss/RS/sR/S.SSsRS;RsRDSR;SSRRrsRR;sSSS;RRRr;SDRrSSRSRr;RSsrRR;SsRsrS;rSSSRDRsSDSRrSSS;sRDRSr;rSRSSRSS;RSRSrsSRSRSS;r/rR/RR/Ss/sR/S,6(7)-7 6(3)-7,1,QF,Hardcourt,02:22:38,JPN,THA
2016-12-01,4:13:16,Hua Hin,Singles,ITF Women,32,Bunyawi Thamchaiwat,Nudnida Luangnam,1,sSRrRsRsSrSS;SrDSSS;SRrsRSSS;sRSSRRSS;SRSSRs;DRRsSSRSAs;sRSSS;SRRRr;SSDRRSRR;RRrR.RsSSrS;DSRrr;rRRR;DSRsSs;RrRSAr;RRRR;SSsrrS;RRRR;RRRR;RSSDSRRR,4-6 4-6,1,QF,Hardcourt,01:38:06,THA,THA
2016-12-01,6:44:17,Hua Hin,Singles,ITF Women,32,So-Ra Lee,Andrea Ka,1,ssrSDS;SrrDr;SSrrSRSDsRrSsRSS;rSSSS;rsSsS;rRSrSsSS;RrRSr;sRRDSSSS;rRRr;RssSRS.SSrRRr;sSSs;DRRsSsRR;rssRrSss;SRSSDS;sSsS;RSrRSR,4-6 1-6,1,QF,Hardcourt,01:08:47,KOR,CAM
2016-12-01,8:12:21,Antalya,Singles,ITF Women,32,Melis Sezer,Muazzez Demirci,1,DSrSSs;rrsSSRRr;SRSArs;rrSDr;sSSS;DADsSRRR.SDARSs;sSRsRRSs;SsSrA;RRrr;rDSssrsS;RRDSR;RSSsS,0-6 1-6,1,R32,Clay,00:49:39,TUR,TUR
2016-12-01,8:13:01,Antalya,Singles,ITF Women,32,Nonna Kurginyan,Ayla Aksu,0,SSsS;SSsrs;SDrSRr;SRsrsS;rsrsrR;RrSsrSRr;SSSRS;SSSS;RrrR.RsssrS;rSDssRss;ssSS;SrSRRsSS;SsRSRS;rrrsR;sDRSrSRR;SSrsrS;SSSs;sSsRs;RSRrSssS;SSsrs;s/RD/Ss/RR,6-3 7-6(0),1,R32,Clay,01:26:03,RUS,TUR
2016-12-01,8:13:22,Antalya,Singles,ITF Women,32,Chiara Frapolli,Anna Ukolova,0,DSrSRsRSrr;SRSrRsrR;sDRRR;rSSsS;RRRr;SSRrSrsRArRSrR;SRRRR;RRRR;SsRSS;RRrSSr;rSSSS;RRRR.SSRSrDRR;SRsRDSSRRR;RSSRrSRsSS;SsSs;sRssDS;rRSRr;SsRSRS;RSSRSRSRSS;SSSS,7-5 6-3,1,R32,Clay,01:40:15,SUI,RUS
2016-12-01,8:15:51,Antalya,Singles,ITF Women,32,Dia Evtimova,Selin Ovunc,0,SSrDRR;RDrSR;ssRDRsAs;SrrrAD;rssDrR;SrARSRSs;SrRDsSsRSS;DRSsRR;SSsRs.RRrR;RRrsR;Ssrrrr;sDSrsS;rsSRSs;rsrrSr;SrssS;DRSSRR;sSrsRrAs.DSsRSS;SrSSRs;sRSSS;rrSRr;DRArsr;SSAs;SRSSs;DssRrSSS;SrDSsRRSsS;RSDRR,6-3 3-6 6-4,1,R32,Clay,02:01:07,BUL,TUR
2016-12-01,9:13:32,Antalya,Singles,ITF Women,32,Tamara Kupkova,Vanda Lukacs,1,DrSrSSrr;sRARRr;rRrSr;sRrRr;RrSsRr;sDRSsS;RSSrDssRrR;rsRsAs.RSRRSsRSSS;SSSA;RSDSrR;RRSSSs;SDSrSRRSRSsRSS;srRSRr;RRSRSR;SrADSs;RrSSAS;ssSrrs,2-6 4-6,1,R32,Clay,01:06:49,SVK,HUN
2016-12-01,9:34:50,Hammamet,Singles,ITF Women,32,Carolina Meligeni Rodrigues Alves,Andreea Amalia Rosca,0,RRRr;sSAs;RRSSrSSRSS;sRRSRsSS;ssDRRR;RrRR;sSSRS;SSSrrS;SSrSRS;RDRSR;RSRRR;rRrr;S/sS/rS/RS/RS/RS/R.DrsRSr;RsSSDRSS;RRsSRR;srSsS;rRRSr;SrSSS.RSsRRSRD;RSSsrRsS;rRRR;SrrSSs;rsrSSRRR;SsRAS,6(5)-7 6-0 6-0,1,R16,Clay,01:47:59,BRA,ROU
2016-12-01,9:36:53,Hammamet,Singles,ITF Women,32,Yulia Kulikova,Oana Gavrila,0,sRRRr;RRRR;RDRSR;RSsRSRRSSRSS;SRRSSRSS;rSsSS;sRSrSS;sSSS;DrRR.rrrR;ssSDrRRSDSSrSRDSRR;SSRsrrrD;sssS;Rrrr;DSSrRSrsSS;SsSS;sSSRS.SrRrR;srSDsRSs;sSsRS;RSSrSS;RsRRsSrR;rSSRRSsRRSSS;SrSrSRsS;RRDSsr;ssrrrSSS;SSrRSS,3-6 6-2 6-4,1,R16,Clay,02:34:01,RUS,ROU
2016-12-01,9:37:19,Hammamet,Singles,ITF Women,32,Camilla Scala,Rebeca Pereira,1,sDSrRR;rRSrR;SSSDS;RSSRrSRR;ssSRS;rrrSR;RDrr;RARSSs;SsRSS.RRSRSSrR;SsRsRS;SRRSDR;SsRSs;SDRSDsRR;DsRRSr;SrRrsR,3-6 1-6,1,R16,Clay,01:01:46,ITA,BRA
2016-12-01,9:39:30,Hammamet,Singles,ITF Women,32,Martina Spigarelli,Margaux Bovy,1,SrRsSRRD;SDRSRSSS;RSsSRRSRSS;SSSRRs;sRrSRsSDSRSS;RSRSSS;sDrrR;rsssS.RRrSSR;RRSRR;SSRSRRSS;sRSSRs;DRRR;RSRRSSDSRr;SrSSS;RSSSS;RSRrr;SSSrRRrR;SRRSRR;SsRSS,2-6 5-7,1,R16,Clay,01:40:05,ITA,BEL
2016-12-01,9:39:33,Hammamet,Singles,ITF Women,32,Federica Prati,Federica Arcidiacono,1,rsSSs;RRSRR;SSRrRR;SSSRRrSrRsSRSS;SRSDSS;SSRRSs;DRrsSr;SRSss;RRrD.sRRsRR;SRrrR;SSRRAS;RSRSSDss;RSRsRR;RRDr;RRSSRR;RrSSSS;RSRSAS;sSRRRD;SSSA;sRSSS;R/SD/sS/SR/SS/r,3-6 6(3)-7,1,R16,Clay,01:44:35,ITA,ITA
2016-12-01,9:39:59,Cairo,Singles,ITF Women,32,Suzy Larkin,Ahlam Shawkat,1,SSSrRS;RRSSrSRR;RSSRRSSs;SSRSRS;RSSSs;RrRSR;RSDSRSSs.SRSRsRRR;RRDR;SRRRSSRR;RSSsS;SDSRSRSRSRRR;SSSrrrSS;DRRR,1-6 1-6,1,R16,Clay,00:49:12,GBR,EGY
2016-12-01,9:41:06,Cairo,Singles,ITF Women,32,Yulia Starodubtsewa,Anna Morgina,0,rrrr;SRSss;RrSDsR;srrrsSRsSRSS;rsRRD;DSSDRR;SsARS;RRrssSSs.rsSRrSSRRR;sDRSRSSRrSAS;SRRRsSSrSRSRSRsrSS;DSssS;RrDSr;SRRDD;SSRRrR;SsRrrR;rsSRRSRSDr,6-2 6-3,1,R16,Clay,01:31:14,UKR,RUS
2016-12-01,9:46:39,Cairo,Singles,ITF Women,32,Bhuvana Kalva,Akiho Kakuya,0,ssSS;rRSDr;sAAS;SArSRs;SsrrrsRR;RDrr;RSRRSr;RrSRR;RSSSrS.SSRSs;RRSSRR;RDSRR;sSRSs;sRSSS;SssRDS;SrrDr;rrSRR;ssrsS;SrSRRsSRrR.ASsRrrsS;AsRSDS;SSRSS;SRSsRS;ssDsS;SSSRRs;SssS;sRSRRr;DssSRS,3-6 6-4 6-3,1,R16,Clay,02:28:00,IND,JPN
2016-12-01,9:57:10,Antalya,Singles,ITF Women,32,Valeriya Pogrebnyak,Ani Vangelova,1,sRRSRR;SDsSs;rRSRSSsS;RsRSSRrr;SSsDRRrSsRrr;rsRSRSRsDR;RSrSSS;SRrsrSRSRSSS;SRrRSr;RrSsSs.RRSSAS;RrSsRARSSS;DRSrR;SrsrsDSS;rSrssRRSRsRSRR;SRSDSRSS;RSsSS;RSSSS,4-6 2-6,1,R32,Clay,01:45:28,RUS,BUL
2016-12-02,10:06:02,Hammamet,Singles,ITF Women,32,Camilla Scala,Margaux Bovy,1,DSRRr;RRDR;SrSRRr;RRRr;SSRSS;RSSrrR;RSsSS;RSRssS;RSRRSSRR;RrSSSrRR.RSsrrR;RrDR;rSSSrS;RSsSrS;SRRRSSsRrSSS;RDrr;SSSRs;sRrrSsSrRR,4-6 2-6,1,QF,Clay,01:20:48,ITA,BEL
2016-12-02,10:08:29,Hammamet,Singles,ITF Women,32,Patrycja Polanska,Carolina Meligeni Rodrigues Alves,0,RRrSR;RSDsSS;SrSsRRrR;sSRSRRRR;RSsRDR;DRSSRSrR;SSSS;RSSSS;RSSSS;SSRsS.SRRDR;rRRSSr;SrRRR;SrRsrSRr;RDSSrSSRrSSs;SsSRRrsrRr;SSSS;SSSrS;ssrSS.SsRRsS;rRDR;rSRSSrRSSS;RRRR;SSDRrSSrrSRr;RRsSrsrr;SRSsrRRR;SrRRr,6-4 3-6 6-2,1,QF,Clay,02:26:35,POL,BRA
2016-12-02,10:08:57,Hammamet,Singles,ITF Women,32,Yulia Kulikova,Federica Arcidiacono,0,RRRR;SSrRrR;rSSrsrRr;sSSS;RRRR;rSRSRSSs;RSSRrSSRrsRR.srSrSS;RrRSSSrr;DSSsRS;RRRSR;RrsRSSRSRR;sSsRS;SRrSSrSRRr;SRRRR;DRrSSR;rSSSS;SSSRRS;SSRRRR,6-1 7-5,1,QF,Clay,01:35:28,RUS,ITA
2016-12-02,10:09:04,Antalya,Singles,ITF Women,32,Melis Sezer,Ani Vangelova,1,SADSs;RssSS;SrrrSsRSrsSDSA;RSDsSS;RSARDsSA;sRsrSDDD;DSsRss;rDSsSS;SSrSRS.rSSRss;rSsSrS;SrRSSrsRsrRSss;rsSsS;RsrsSDRsSS;srSsS;rDSssS;SsDRsDsDrsSS;rsRSrr;sRRDSSrR;sRRSDSsrSs;SrRRsD.RDRD;rRsssS;rSrRR;RSSss;SrrRR;SDSRrsRSSs,3-6 7-5 0-6,1,R16,Clay,02:38:57,TUR,BUL
2016-12-02,10:28:40,Antalya,Singles,ITF Women,32,Anastasiya Shoshyna,Chiara Frapolli,1,RsSSS;DsrSSS;SSSrrRRSSS;rSRRR;SRrsSRSS;SSRrRR;SDRsSS.RSRSSS;SrsSRS;SsSS;SRRrSsRSRD;RrsrSSRSSS;SSSs;SsSRS;srsRRR.sSDrrR;SsSS;AsSs;SrrSSRRR;sDSSs;SSSRS;SsrSRS;SSDSrRSRRsSs;rSRRSSsS;RSRSRSSrRSSrSRSS;RRSrr;SRrSSS,1-6 6-2 5-7,1,R16,Clay,02:20:44,UKR,SUI
2016-12-02,10:37:36,Castellon,Singles,ITF Women,32,Olga Saez Larra,Miriam Bianca Bulgaru,1,RRDR;rSSrRr;SRRRSR;rSRrSSsS;SssS;SrsSs;sSRRSS;rsArsS;SSSRRS;SsDrrSrSrsRsRsSs.RRSSRSSs;rSrSrr;ARSsS;rDrR;rAASA;rssrsRss;sSSs.RSSrsrRSrR;RSSRRR;rSSSA;RRSSRSSrsS;SSss;rSRSRR;rSRsRr;RSrSrR;rRSsDR;SSArA;SsrRrR;SSSS,6-4 1-6 5-7,1,QF,Clay,02:12:22,ESP,ROU
2016-12-02,10:41:49,Castellon,Singles,ITF Women,32,Paula Arias Manjon,Isabelle Wallace,1,rRRr;sDSsS;SsRSRRSrsS;ssSRs;rRSRSSRssS;sRsSRRRSrsSs;SsRSRS;SrsRSRRR;SrsSRRRD;SDRRSSrSRr;SrsRSDRR;SSAS.RrSrSr;RRsRsr;sssrrS;SRsrsRsRsS;SRrRR;RSSRsS;SSRSRrSS;SSrSRRsS;SSDSRS;sRSSs,5-7 4-6,1,QF,Clay,02:01:00,ESP,AUS
2016-12-02,10:44:17,Castellon,Singles,ITF Women,32,Laura Pigossi,Andrea Gamiz,1,rRRSSR;SDSSS;RRrR;rSSSS;RRrsR;SRSSS.DsSRRR;rrSSSrSs;SsrSRS;SSSS;RrRsSR;SDsRSS;RRSRsR,0-6 1-6,1,QF,Clay,01:01:21,BRA,VEN
