date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank,server1b,server2b,server1b_age,server2b_age,server1b_ioc,server2b_ioc,server1b_rank,server2b_rank
2017-01-20,1:48:45,Australian Open,Doubles,ATP,64,Julien Benneteau,Dominic Inglot,1,rSSSS;DSrARD;SRRsARsS;SRsSS;srsSDrSS;DrsRSsrSSRSRAs;SSrSS;rSSss;ASSs.SSsA;RSSRSRrSSS;RrSsSrsRsS;RsRrSSSA;RsSRSrSS;RSsrSS;SSsS;RrsASs;RSRRSR;DSSRRSSDRD;RrDSSSRSRSSS;SSRRAs;S/SS/sR/rs/sS/SR/S.SSRSA;SsrDSrsS;RRSDSSRsDR;DSrRr;SRSrss;SssS;RSSrDSSRRSrSSS;SDSsS;ASARRs;SrSSRS;SSRSS;ARSsrRsS;R/rs/rr/SS/SR,6-3 6(5)-7 6(2)-7,1,R32,Hardcourt,02:38:49,,,,FRA,GBR,,,Jeremy Chardy,Florin Mergea,,,FRA,ROU,,
2017-01-20,1:49:17,Australian Open,Doubles,ATP,64,Ivan Dodig,Robert Lindstedt,1,SrSSS;srSSS;RRSrsr;sSRsS;SSsRS;SDSSs;SsRSRS;sSSS;RsSSs;SSSrS.rSSSs;SsDSDRsS;SRSSS;srSDSs;RsrSRSrR;RrSSrr;RsSSS;rRSrR;RSSDss.sSDAS;RRSssS;DSsDrSrsDSRSsS;SSSS;SSRsS;rRSSRASDSS;SSRSS;SSsS;SDRSSS;SRRDSSSS;sDsRARSrDsSS;SRsRSS;D/Rr/rs/SS/Rs/Sr/r,6-4 3-6 6(5)-7,1,R32,Hardcourt,02:18:31,,,,CRO,SWE,,,Marcel Granollers,Michael Venus,,,ESP,NZL,,
2017-01-20,4:49:58,Australian Open,Doubles,ATP,64,Jurgen Melzer,Brian Baker,1,RRrSSR;ADSSDS;SSSS;RSSSs;RSSSS;ASsRS;SRRssrSrsRSS;SSsS;SSSRS;DSSsA.SSRrSA;RRSSSS;SRRsrR;SRSss;SSRrsS;SSSS;SSSDDS;SRrSSS;SRRrSSsrSDRD,4-6 3-6,1,R32,Hardcourt,01:07:41,,,,AUT,USA,,,Aisam-Ul-Haq Qureshi,Nikola Mektic,,,PAK,CRO,,
2017-01-20,6:17:38,Australian Open,Doubles,ATP,64,Marc Polmans,Daniel Nestor,0,RrRSR;SSsrRS;DRRr;SsrSS;RsSRDR;SSSrrS.SSSRDS;SADSRS;ASRSS;RSSSS;SSAS;RrrR;SSsDS;sSSS;SASRRs.RSsSRS;SssrRS;sSrsA;SSSRA;rSSsS;sSRSrRSS;RSSRrR;sSSrS;RSSSRrSS;DSssS,0-6 6-3 6-4,1,R32,Hardcourt,01:20:01,,,,AUS,CAN,,,Andrew Whittington,Edouard Roger-Vasselin,,,AUS,FRA,,
2017-01-20,7:42:34,Australian Open,Doubles,ATP,64,Henri Kontinen,Marcos Baghdatis,0,SSSA;RRSSrSrR;sSSS;SSsS;ARRSSrSDSS;SSSrs;sSSS;rSARSS;DSSSS.SsSDS;RRASsRSA;rRSSRR;sRSSS;RSrRR;ADSSs;SSrRSDsS;SrSSS,6-3 6-2,1,R32,Hardcourt,00:54:16,,,,FIN,CYP,,,John Peers,Gilles Muller,,,AUS,LUX,,
2017-01-20,9:06:21,Australian Open,Doubles,ATP,64,Matthew Barton,Pablo Carreno-Busta,0,SssA;RRrR;rSsArs;SSsrs;SSSA;srrRSSRSSRrSSS;sSSS;sSRSDrSA;SRsSA.sssS;DrSSRR;SrSRsRrsrSSS;srASs;SSSs;RsRSRSRSSrSA;ssRSrRSrsS;SsSA;RSSSS.sSSS;RSSSS;SRRrr;RRRSR;ssSS;SSSRS;RRRsSR;SrsRRR;SDRRSSrSRsRR;RRrASSsS,3-6 6-3 6-4,1,R32,Hardcourt,01:52:29,,,,AUS,ESP,,,Matthew Ebden,Guillermo Garcia-Lopez,,,AUS,ESP,,
2017-01-21,1:17:21,Australian Open,Doubles,ATP,64,Jonathan Eysseric,Marc Lopez Tarres,0,RrDSR;SrDrsARR;RSsSA;RSSsRS;ASSA;sSrRSs;rSDSDsRARR;rSSss;ASSS;sssrA.sSrss;RSsSS;sssS;SsSRs;SSSs;SSrsS;SssrS;SrSSRS;rssrDr;sSAs,6-4 6-4,1,R32,Hardcourt,01:14:13,,,,FRA,ESP,,,Fabrice Martin,Feliciano Lopez,,,FRA,ESP,,
2017-01-21,2:56:06,Australian Open,Doubles,ATP,64,Marcus Daniell,Raven Klaasen,0,sSDSDs;ssrSS;RsSsDS;RrSSrR;DsrSrSsS;SRRSRR;ASAS.RSSss;sSrSRs;SSSS;rRSRr;rSSSS;rSSSA;Ssss;rsDSSS;RSrSrsRR;SSRSS;DrSsSs;RSRSRSSs;r/SS/Ss/SS/rA/RS,6-1 7-6(4),1,R32,Hardcourt,01:19:30,,,,NZL,RSA,,,Marcelo Demoliner,Rajeev Ram,,,BRA,USA,,
2017-01-21,2:59:05,Australian Open,Doubles,ATP,64,Treat Huey,Sam Groth,1,rsSSA;SAsA;SsSDS;sDASDrsS;srrsARAS;sSsA;SSsrA;SAsS;rrsrSSSS;SRSAS;SSSDs;SAsDA;S/SS/RS/Rs/sS/Ar/Rs/SS/AS/SS/SD/S.AsRAS;RSrSDSSS;SAAs;DSSrsS;SSSs;sSDsS;SSSrRS;rRSssS;SSrSrRRsrADASDARSS;ASrRRSSrRSSS;SrsrSS;sSSS;S/Ss/RS/sS/Ss/rR/S,6(10)-7 6(5)-7,1,R32,Hardcourt,01:55:41,,,,PHI,AUS,,,Max Mirnyi,Chris Guccione,,,BLR,AUS,,
2017-01-21,3:31:53,Australian Open,Doubles,ATP,64,Pierre Hugues Herbert,Jerzy Janowicz,0,SrSRss;SDRrssDSsRRD;sSss;sRSRsS;DRSAArDSSS;RSSSs;RAsSA;RssrSS;sSRSS.ssSrS;SSsDs;rsSSRRRR;Ssss;rSsSrrrr;rSsSs;DSSARs;rSrSSS,6-3 6-2,1,R32,Hardcourt,01:04:07,,,,FRA,POL,,,Nicolas Mahut,Marcin Matkowski,,,FRA,POL,,
2017-01-21,4:25:13,Australian Open,Doubles,ATP,64,Bob Bryan,Nenad Zimonjic,1,rSSAS;SsRDDsRsSRSDSrRsrD;SSSS;SSSRS;RsSrSs;SSSrs;sSSS;AAsS;SSDSS.rsSARRRSrr;SrSRSRSs;RRsrSsSDRSSS;SsrAS;AArRRSrSSS;ASrSDS;sARRRARR;SRSAS,3-6 2-6,1,R32,Hardcourt,01:05:03,,,,USA,SRB,,,Mike Bryan,Mischa Zverev,,,USA,GER,,
2017-01-21,4:42:08,Australian Open,Doubles,ATP,64,Juan Sebastian Cabal,Dusan Lajovic,1,SRRSrR;RssRSS;SRrrD;sSrss;SSRSA;RRssSS;sSSs;rrSASS.rRSRR;RSSrrSSS;sArSS;srRRSSRD;RRsSrr;SSRRrR;RSSsS;SrrSAS;SRRSSA;rSSSS;SSss;sRsrRR.SSSS;rSSSRRDSrr;SSAA;SSRRDr;SSSS;RsrSrsSRrSRr,6-2 5-7 0-6,1,R32,Hardcourt,01:33:17,,,,COL,SRB,,,Robert Farah,Viktor Troicki,,,COL,SRB,,
2017-01-21,4:55:32,Australian Open,Doubles,ATP,64,Sam Querrey,Karen Khachanov,1,SSArS;SsSS;sSrrrsSS;sSrDrARSss;SrSsA;rrRSASSs;SrRsDSSS;SssrS;rSSsS;sRsSrS;SSSrS;SrRSrSRsSS;s/Rs/DS/rs/sS/SS/s.SrSsS;SSSs;RrrSsD;SSSDs;SsrSRS;SsAS;rARSSRSRRr;RRRD;SsrSs;DSrSsS,6(5)-7 4-6,1,R32,Hardcourt,01:17:09,,,,USA,RUS,,,Donald Young,Andrey Kuznetsov,,,USA,RUS,,
2017-01-21,6:44:50,Australian Open,Doubles,ATP,64,Nicholas Monroe,Lukasz Kubot,0,DSRrR;SSADS;SrArSS;rSSSA;sSsA;SSsDS;SSSs;SSSRrrsS;RsSSs;RSSSS.rsSADrSrSRRr;SsSs;SSsS;RsRsSS;SsSs;DrrSD;RsSSS;DsSSRRRSrssrrSSS;srssrrSs;RASSRA;RSSSS;SrsSs;R/SS/RA/SS/Ss/s,6-4 7-6(3),1,R32,Hardcourt,01:29:40,,,,USA,POL,,,Artem Sitak,Marcelo Melo,,,NZL,BRA,,
2017-01-22,1:12:55,Australian Open,Doubles,ATP,64,Pierre Hugues Herbert,Dominic Inglot,0,sArrRsrSDR;sSRRSS;sRRsSS;RSSsrs;SsDSRrrr;ASRSrs;sDDSSS;RSSSS.SsSS;SSSRS;RSARrSSS;SSSs;ssRsS;sSSDA;sSSA;rRsSSS;DsSDRSDD;RrRASSSRrSSRrSsDRR;rrSRSsSrSS;SRRSDD.SSSS;SSrRSrrsrSRR;rRSAAS;RrrSSSSDRsSRSA;rSDSSs;SSSrs;sASA;RssRSRRSSRRR,2-6 7-5 6-2,1,R16,Hardcourt,02:02:45,,,,FRA,GBR,,,Nicolas Mahut,Florin Mergea,,,FRA,ROU,,
2017-01-22,1:16:16,Australian Open,Doubles,ATP,64,Marc Polmans,Jean-Julien Rojer,1,RSDDR;RrSrsSrR;SRrrSSSS;ASSs;RrSSRSrSSS;SSSRRRrr;RRrSr;sASA;SSRrsS;ssSS;SSsS;SSsrrs;R/rS/SS/sS/SS/RS/A.ASAS;DrSSAA;rRSSAS;sRRRSr;rsSRsS;sSAs;RrDR;ssRrSS;sSsS;SRASrS;SSSA;SsSs;R/SR/Sr/SR/RS/SR/R,6(5)-7 6(5)-7,1,R16,Hardcourt,01:44:28,,,,AUS,NED,,,Andrew Whittington,Horia Vlad Tecau,,,AUS,ROU,,
2017-01-22,4:27:13,Australian Open,Doubles,ATP,64,Pablo Carreno-Busta,Marc Lopez Tarres,1,rSSRsRSS;SSRSS;sRSRSs;SrrRSSSDRASS;SRSSrS;sSSS;sSsS;ARrSSRsDSS;SSSS;SSSS;SrSSs;RRsSss;S/SS/rR/Rr/Sr/Rs/sS/R.SSSS;RRSSSs;RSDSSRRR;SSSs;rssSDS;sRSsS;SrSRSS;SsSS;RrSSSS;SSRsS,6(6)-7 4-6,1,R16,Hardcourt,01:34:16,,,,ESP,ESP,,,Guillermo Garcia-Lopez,Feliciano Lopez,,,ESP,ESP,,
2017-01-23,1:12:23,Australian Open,Doubles,ATP,64,Bob Bryan,Brian Baker,1,sSsRS;rSSrSA;RSSRsrRSrsSS;SrSss;SSDRSA;ssSRS;SRSSS;rsRRAr;SRSDSrSS.ASsS;SSsrrS;rsrsSRAS;sSSA;ASAS;SSSS;SSSS;SSsS;SRrRASAs;RSSRSS;SSSS;SSSRrs;A/sS/rS/RS/SS/SA/SS/sS/SA/SS/Sr/Rs/r,3-6 6(11)-7,1,R16,Hardcourt,01:26:53,,,,USA,USA,,,Mike Bryan,Nikola Mektic,,,USA,CRO,,
2017-01-23,2:22:53,Australian Open,Doubles,ATP,64,Lukasz Kubot,Ivan Dodig,1,SRRSSs;RsRRSSSA;SRSsrS;SSSRS;SSRSS;rsSSs;SSSS;SRsSS;RSSRSRSA;SSSs;SRRSSA;SRSSDS;r/Dr/SD/rs/sD/SS/R.ARrSSrRr;SDrRSsSS;ARSsRS;SSADS;SSSS;rSrSDR;RSrrSsRsSs;ssrSS;DsASS;SSsA;rSSsRA;SsSS;S/RS/RR/SR/Ss/RS/A,6(5)-7 6(5)-7,1,R16,Hardcourt,01:51:37,,,,POL,CRO,,,Marcelo Melo,Marcel Granollers,,,BRA,ESP,,
2017-01-23,3:00:14,Australian Open,Doubles,ATP,64,Henri Kontinen,Juan Sebastian Cabal,0,ASSRA;sSSs;rSAsS;SsSRS;RSSrrsSS;SSSrRs;SRSsDS;RSRSSRrSsS;ADsss;DsssS;SSSS;AsSS;A/sS/DA/SA/AR/S.SsAS;sDRSsS;RSRSRSSS;DSSSS;AsSs;RRsDR;rSrDR;ARSSrRSS;sRSss;RSSsrA;SSSS;SSSS;r/RS/SR/sA/AS/rS/R.SArrSDSs;sssS;DDssrsSS;SArSS;SSRsRS;SrSsS;SRAsA;RSSSS;SSrSRA;SRSrSS;RSSDSS;SARSrS;S/SR/SS/rR/s,6(3)-7 7-6(5) 7-6(1),1,R16,Hardcourt,02:39:37,,,,FIN,COL,,,John Peers,Robert Farah,,,AUS,COL,,
2017-01-23,6:01:51,Australian Open,Doubles,ATP,64,Marcus Daniell,Sam Groth,0,AsSs;SArSS;srRSSRsS;SSSrrA;SADSs;SRSSA;SSSS;SsrSS;RSRSArAA;rSAsrRSRSRRSSS;RSSSRDSRRSSs;sAARA;A/SS/rA/rS/SR/SR/sS/ss/SS/SS/r.ASRss;SRRRSR;SSSs;SSrSS;SDsRsRSS;sSss;rSRRSSsS;SRSSS;RAsSrA,7-6(9) 6-3,1,R16,Hardcourt,01:39:25,,,,NZL,AUS,,,Marcelo Demoliner,Chris Guccione,,,BRA,AUS,,
2017-01-24,2:43:23,Australian Open,Doubles,ATP,64,Bob Bryan,Ivan Dodig,1,SSSs;SSDSs;RRASSS;SRSSs;SsSS;ASSS;SrSrSS;sSSA;RsSSS;DsSSS;SRSSS;ARSDSS;s/sS/SS/SS/SR/RR/S.RSRsSS;sSSS;ssrSS;SSRSS;sRARsRSRRSSRAS;SRRSRSSS;RRRSsSRR;rsrRR;SSRrSRSs;RRSsSS;SRSRRSSS;RsRDsR.sSRRRSSRSrsrAS;SSSs;RSSSs;SDsrRSSs;SSrSDDAS;sRSSRS;ARSrrSRSrr;SSsRrS;SSSRS;SRSDSs,6(5)-7 7-5 4-6,1,QF,Hardcourt,02:27:15,,,,USA,CRO,,,Mike Bryan,Marcel Granollers,,,USA,ESP,,
2017-01-24,9:03:22,Australian Open,Doubles,ATP,64,Alex Bolt,Pablo Carreno-Busta,0,ARRRSSSrSrRArsSRsRSrSRRD;rSRSSS;ARRSRSAS;SSsS;SARRSS;SRSSRS;ASsrS;SRSrSDsrsRrr;SSsS;SSSS;ssRSS;sSRRRSSS;s/SS/SS/Ss/Sr/SS.RRRSR;SSSA;RsSsRDSrSS;sSSrs;RRSRR;RRrSR;RSSRRsSS;sSRRSRRsrSrSsRRsrssDSRDsAS;RRrAssSA;SsRAs.ASAS;RRRr;RSssS;ASAA;RSsSA;RSrSRARAARAS;rDSSSS;AssrS;SSSs,7-6(4) 4-6 6-3,1,QF,Hardcourt,02:13:53,,,,AUS,ESP,,,Bradley Mousley,Guillermo Garcia-Lopez,,,AUS,ESP,,
2017-01-25,12:47:55,Australian Open,Doubles,ATP,64,Henri Kontinen,Sam Groth,0,RASSS;rSRSsS;SsAs;SssS;SSAS;sRSrrSsA;ARSSS;sSsRRS;SSrRSDAS;rSSSS;SSss;rRRR.SsSS;RsRsAs;SRSSS;DSSRAS;SssA;sSrrRr;SrADSS;sSrSs;RSSAS,7-5 6-3,1,QF,Hardcourt,01:05:02,,,,FIN,AUS,,,John Peers,Chris Guccione,,,AUS,AUS,,
2017-01-25,4:17:30,Australian Open,Doubles,ATP,64,Marc Polmans,Pierre Hugues Herbert,1,SARss;rSSSA;SrSRrSRSrSRr;rrSrr;RRAsrsRR;SsSRA;SssS;rSRrSSDSsA;SSRArS;SrrRSSrD;RSRSrsSS;ssrSS;S/RS/sS/SR/SS.RSSrSA;SRRSDssS;SSss;RDsRSR;RsrSrSSs;sRsSs;SSsS;rRRsSR.rSRsSs;SSSA;sRSSS;SSSRs;RSRSrssrRsDASA;SSSs;SsSrDRDSRR;SSSS;SsRRRsRASS;SrRSRSSrSS,6(2)-7 6-2 4-6,1,QF,Hardcourt,02:08:56,,,,AUS,FRA,,,Andrew Whittington,Nicolas Mahut,,,AUS,FRA,,
2017-01-26,1:15:01,Australian Open,Doubles,ATP,64,Bob Bryan,Pablo Carreno-Busta,0,SSsRA;RSSsA;DrRSSR;SssS;SSSs;RrADR;RsSSA;sSSs;sSARs;SARRSs;SSrRSS;SSARRs;S/Dr/SS/RS/S.SRDSSRRSSDSRRSSRRSRsSA;sRRSSA;rSSSS;SrAsS;rsRSSrRr;sRSrSS;sRrsAA;SSsS;sDRSRR,7-6(1) 6-3,1,SF,Hardcourt,01:48:18,,,,USA,ESP,,,Mike Bryan,Guillermo Garcia-Lopez,,,USA,ESP,,
2017-01-26,6:14:18,Australian Open,Doubles,ATP,64,Marc Polmans,Henri Kontinen,1,rSDSSS;SSrrSrAs;RSRrD;SSsA;sDsRSS;rrSSAs;RSDSsS;SSSRs;srRSSA;SsSRS.SAsS;RrAsSrSs;RDSSSrSrRSsS;SSDRARSS;srRSSS;SDSSS;DRSrSSARSS;SsSS;SsRrrSRr;SRSSS,4-6 4-6,1,SF,Hardcourt,01:17:22,,,,AUS,FIN,,,Andrew Whittington,John Peers,,,AUS,AUS,,
2017-01-28,11:47:06,Australian Open,Doubles,ATP,64,Henri Kontinen,Bob Bryan,0,sSsS;srRRSD;rSSrRD;sSRSS;AARRAS;rSSss;SSss;RSsRSs;AASRRA;SSRRSS;sSsRS;rsDrSR.SrSSA;SsRSrS;RSSSRS;SRSSS;ASAS;RSSSS;RSSsS;SSSS;AAAS;SSSA;SRSDSS;sDrrSR,7-5 7-5,1,F,Hardcourt,01:15:04,,,,FIN,USA,,,John Peers,Mike Bryan,,,AUS,USA,,
2017-02-06,15:16:32,Sofia,Doubles,ATP,16,Ariel Behar,Dimitar Kuzmanov,0,SSSRS;sRSSS;SSSS;sAsRRrS;SsDRsS;SsAs;DrSsRSR;sDsDrSS;DSSSs;SsSS.SSSS;SRSsrDS;SSRSS;SASRrs;SRsSS;SDSsS;rRrSSSS;SRrssrS;SSSS;SRSRSs;SSRSrRS;RSSss;S/SS/RS/RS/Ss/Ss/SS/ss/Ss/SR/S.sSS/SS/RS/SD/RS/SS/SS/ss,6-4 6(9)-7 10-7,1,R16,Indoor,01:33:13,,,,URU,BUL,,,Andrei Vasilevski,Alexander Lazov,,,BLR,BUL,,
2017-02-07,14:08:28,Sofia,Doubles,ATP,16,Ken Skupski,Wesley Koolhof,0,SRsSs;RSSsS;SSSDS;DSSrSrS;SRSrsS;rSSSS;SsSs;ssSDS;SSSS;AsSS;sDsSs;sDSSS;s/SS/SD/Ss/RS/A.rSsRSS;DRsSsrs;SSSS;srsSA;ArDAsS;SSsDRs;SSrRSrA;SrASA;DrrR;sSSs.S/Ss/sS/DS/sA/SS/RD/SS/SR,6(3)-7 6-4 10-7,1,R16,Indoor,01:22:46,,,,GBR,NED,,,Neal Skupski,Matwe Middelkoop,,,GBR,NED,,
2017-02-07,14:48:05,Montpellier,Doubles,ATP,16,Julien Benneteau,Alexander Bury,0,RSRRR;SSrsS;SSSs;SrSSrS;RSSRDR;SrSrSs;sRSRrR.SRRSRSR;SDsSS;rAAsS;SSRRSRA;SrSSRS;SSSS;DDRsr;SrSsA.s/sS/SR/SR/RR/Sr/SR/RS/sR,1-6 6-2 10-7,1,R16,Indoor,01:01:03,,,,FRA,BLR,,,Jeremy Chardy,Antonio Sancic,,,FRA,CRO,,
2017-02-07,18:42:12,Sofia,Doubles,ATP,16,Robin Haase,Mate Pavic,1,SSSRS;SSSA;rssSS;SSrDrSs;DSsSDs;SASA;DsRRSSr;SRSDRSD;rSRsSS;rsSSRS;RSSRSS;SSRSS;S/SR/RS/sS/DS/Rs/SD/RS/sr/S.sDSsS;SssS;RSSSS;SSSRA;SRsSA;SSRsA;SSRSS;SRrrSR;ArsSDS,6(8)-7 3-6,1,R16,Indoor,01:07:46,,,,NED,CRO,,,Philipp Petzschner,Alexander Peya,,,GER,AUT,,
2017-02-07,18:54:36,Sofia,Doubles,ATP,16,Radu Albot,Tuna Altuna,0,SssrRS;RRrR;rSSRss;rsDsRSr;SRSRrR;sRrSSRS;sSSrs;DRDSD.rSSRRSs;rSRrSSS;sSRrSS;RSrSrSS;SSsrS;SSSRs;RSsrSS;rSSSDS;sSsS;SRrssS;SRRrSR;sRSrrsR;S/Ss/rR/SR/RS/S.S/SS/rD/SS/RR/RS/Sr,6-2 6(3)-7 10-3,1,R16,Indoor,01:25:18,,,,MDA,TUR,,,Dudi Sela,Cem Ilkel,,,ISR,TUR,,
2017-02-07,2:09:27,Quito,Doubles,ATP,16,Guillermo Duran,Ruben Ramirez Hidalgo,1,SSSRs;RSSAA;RRSSrsS;SrSsA;RrsssS;SRSSs;RSSSS;SRSSs;sSRSs;ASrSS;RSSSA;DrrsSSs;D/rS/sS/SS/SS/Rr.SRSSS;sRSrSS;SDRrSD;sSsS;SSRss;RSRrsSs;sRSRRSS;srDsSS;SRSSS;SSSS,6(4)-7 4-6,1,R16,Clay,01:20:32,,,,ARG,ESP,,,Andres Molteni,Albert Ramos Vinolas,,,ARG,ESP,,
2017-02-08,0:54:48,Quito,Doubles,ATP,16,Hans Podlipnik-Castillo,Giovanni Lapentti,0,sSRSS;SSRrRsS;sSRSS;RssDSrS;RsssS;SsSS;SSSRRs;SSSs;sRrSsS;rSSRrsS;SrRSRSR;SSSS.ASsS;ArRssS;SSRSA;ssrSS;SRSDRR;sArrSS;RSRSSRS;SSSRs;sSSA;SSRrrsr;SASS;SsSS;s/sR/SR/sR/SS/sr.S/SS/DS/SR/SR/SD/RR/SD/ss/S,5-7 7-6(4) 10-8,1,R16,Clay,01:47:42,,,,CHI,ECU,,,Max Jacob Schnur,Nicolas Lapentti,,,USA,ECU,,
2017-02-08,14:43:34,Montpellier,Doubles,ATP,16,Jonathan Eysseric,Borna Coric,0,RSrSSS;SsSs;SRsSs;SSrSRS;SSsS;SrrrsD;sSSS;sSSs;SsRSS.SRSrRr;SAsRs;DSssS;RsSrRSS;SsRsA;sSRSRRS;SRRSsS;RrSsSDR;sSRSs;SssS;ssrSS;SRRsrSA;S/Ss/SA/SR/rR/SS,6-3 7-6(4),1,R16,Indoor,01:08:19,,,,FRA,CRO,,,Nikola Mektic,Benoit Paire,,,CRO,FRA,,
2017-02-08,15:59:06,Sofia,Doubles,ATP,16,Dominic Inglot,Michail Elgin,0,ssSRA;SrssS;RDrsSr;SSrSs;RSsSA;RsSSRs;ssRsS;SSSS;ASsDS;RDArSr;SsSS;SSrsA;S/RS/Ds/SS/RS/SR/SR/s.AsrSs;ssADS;SASs;RSSRSA;RRSSSS;rSsss;ArSrSS;RRRsSSR;RSrSRsS,7-6(6) 6-3,1,R16,Indoor,01:14:57,,,,GBR,RUS,,,Florin Mergea,Andrey Kuznetsov,,,ROU,RUS,,
2017-02-08,17:35:49,Sofia,Doubles,ATP,16,Johan Brunstrom,Viktor Troicki,0,sDsSS;DASrSS;rrrSSR;sSrRRSs;SRSAS;SSsA;SASA;sssrS;ASSrs;SsSS.rSSSs;SSrsRs;SSRrSs;sSAs;ssrrsS;rArSSS;SSrss;SSSDRRS;SSDrSS;SSAS;ARRSSRs;RSSsS;R/Sr/SR/Ss/SD/s,6-4 7-6(3),1,R16,Indoor,01:16:36,,,,SWE,SRB,,,Andreas Siljestrom,Nenad Zimonjic,,,SWE,SRB,,
2017-02-08,17:48:59,Montpellier,Doubles,ATP,16,Malek Jaziri,Marc Lopez Tarres,1,srDSSS;SRSSS;rssSRS;SRRSRSR;rsRrssS;RASSS;SSRss;srsRDSS;sAAs.SsRSS;SSAS;rSrSSRR;SAsS;sSSS;rSRssA;SsRsRRR;ASsRRs,3-6 2-6,1,R16,Indoor,00:52:35,,,,TUN,ESP,,,Albano Olivetti,Feliciano Lopez,,,FRA,ESP,,
2017-02-08,18:08:28,Quito,Doubles,ATP,16,Nicholas Monroe,Sergio Galdos,0,DSsRSs;SSSS;SSrSS;SDrSSS;RrDSD;RSsSs;SsSS;RSrSDSS;SrSDSS;RRSSDR;SSSDS;SAsRS;S/Ss/SS/Ds/Ss/SS/S.SrsSS;SSSA;SRRRssA;SsDsS;RsRsSRS;DSRsSDs;SARss;SSSA;rRsSSS;sssS;SsrRRsS;DsSSs;D/Dr/rS/Ss/Sr/SD/AS/SS/SR/S,7-6(5) 7-6(8),1,R16,Clay,01:33:03,,,,USA,PER,,,Artem Sitak,Jeevan Nedunchezhiyan,,,NZL,IND,,
2017-02-08,20:01:44,Quito,Doubles,ATP,16,Andre Begemann,Alessandro Giannessi,1,SSSS;SASRS;DssDSA;SSRRSs;SsSrS;SsDSrS;ssSs;rRSSsS;SSSs;SSSRRS;SRRrR;SSsS.RsRsDsS;SARSA;RDSSSS;SRASrS;SDSRSS;SSSs;SSSRDRS;SsAS;SSAS;rSSrSS;SDRRr;SSSRS,5-7 5-7,1,R16,Clay,01:15:30,,,,GER,ITA,,,Scott Lipsky,Paolo Lorenzi,,,USA,ITA,,
2017-02-08,20:13:03,Montpellier,Doubles,ATP,16,Jonathan Marray,Robert Lindstedt,0,RsrRR;DsrSss;DsRRAR;srrsSS;DSRDSD;SRARSS.SsRrSs;SSsA;DSSDsS;SDARrSS;SrrSRsS;rsSSrS;SSRDSRS;ssSs;SsSRRS;RSSsS;RDsRSSS;SsSS;A/sS/Sr/rR/rS/SA/R,6-0 7-6(5),1,R16,Indoor,01:10:30,,,,GBR,SWE,,,Adil Shamasdin,Michael Venus,,,CAN,NZL,,
2017-02-08,22:10:13,Quito,Doubles,ATP,16,Julio Peralta,Andrej Martin,1,ASsRrs;SSAA;sDSSS;SRASRs;SRSRSRS;sRDSsrA;RRSArSS;sRRSSS;SARSs;SSRRAs;SSDsrA;DrSSrsr.AsrSs;RSSAS;SRsrrSS;RrSrsD;ASSS;sRssRA;SssS;SsRAs;ssSs,5-7 3-6,1,R16,Clay,01:11:20,,,,CHI,SVK,,,Horacio Zeballos,Gerald Melzer,,,ARG,AUT,,
2017-02-09,0:38:42,Quito,Doubles,ATP,16,Victor Estrella Burgos,Guillermo Duran,0,SDSRsRs;srRRSR;SrRSsS;sSSs;ASSS;SsSS;SssRS;SsSS;SSrDSS.SSSS;SRRSSS;SrRSSRR;SRSsS;SSrSS;RRsRsSR;SRRSsS;SSsS;SRSSRs;SDADss;SSsS;SSRSRS;s/sR/RR/SR/Rs/rD/Ds/R.S/DR/SD/Rr/rS/SS/SS/SS/S,6-3 6(6)-7 10-6,1,QF,Clay,02:23:54,,,,DOM,ARG,,,Renzo Olivo,Andres Molteni,,,ARG,ARG,,
2017-02-09,12:57:10,Sofia,Doubles,ATP,16,Radu Albot,Michail Elgin,1,sSrSs;SSAS;ssDrSDR;RSsSA;SRSsRS;SAss;sRRsRsR;RSrRsSS.rRRSsSS;sSSS;SSSDrS;SSARS;SSrRss;SSDSRS;SSsS;ASDRrSD;SRrRR;SRDSSs;SRSRDsr;RrRAR;s/Sr/Ds/RR/rS/SS/S.RSS/Ss/RR/sS/SS/sA/DR,2-6 7-6(5) 5-10,1,QF,Indoor,01:23:46,,,,MDA,RUS,,,Dudi Sela,Andrey Kuznetsov,,,ISR,RUS,,
2017-02-09,14:54:44,Sofia,Doubles,ATP,16,Mariusz Fyrstenberg,Ken Skupski,0,DRsSRAS;DSSSrS;SSrAs;SRDRSSs;RSSSDRS;SSSRs;SSRSS;SArsDS;rsRSRD;rSSSS.SSRRsrS;RRSSSS;SsDSs;SSSA;srsSRA;DRssSrr;SsADS;sDSSS;sRRSAS.D/Ss/SS/RS/Rr/sR/sS/SS/SS/S,4-6 6-3 10-8,1,QF,Indoor,01:14:36,,,,POL,GBR,,,Martin Klizan,Neal Skupski,,,SVK,GBR,,
