date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2016-06-13,15:43:06,London,Singles,ATP,32,Steve Johnson,Richard Gasquet,1,RsrsRR;RSSSrS;DrSrr;RSSSS;DRASArSrDSAs;sSrRSRRR;sSSS;SsSRs;sSSS;RrSSSrrR;sRRRsSsRrsRSAS;SSsS;R/rS/sS/rR/SA.RrRR;SSrSS;RRSRSSSrSS;sArSA;SrSRrr;SRSsS;sSSRs;RSARrASs,6(2)-7 2-6,1,R32,Grass,01:30:31,USA,FRA
2016-06-13,18:12:51,Halle,Singles,ATP,32,Ernests Gulbis,Benjamin Becker,1,DrrsSAsA;SrsSs;RSASS;SSSs;rSsSrS;sSArA;RSrRr;RsrSAs;SsSA;ARrSrr;srrDD;SrAsrs.sSRRAS;RSRRSASs;SSArA;SSDsA;ArARDSSrRASRRSrR;RrSsrSSRSrRSrSSS;ASsDA;ssrSrs;DRDsD,5-7 3-6,1,R32,Grass,01:27:48,LAT,GER
2016-06-13,20:03:43,Halle,Singles,ATP,32,Andreas Seppi,David Ferrer,1,SRSSS;SSRsS;srSSs;DSSrDSsS;SSSs;rsRRAR;SSsA;SSSS;SsRRrSss.rSrrR;rSSRrSSs;RSrSAS;SRsSrS;SsSDRrsRSS;RRRr;SrSSS;sASrRA;srRDR;rSSRSrrSAS,3-6 4-6,1,R32,Grass,01:12:57,ITA,ESP
2016-06-14,12:10:11,Halle,Singles,ATP,32,Brian Baker,Florian Mayer,1,DSSDsDSs;SRSrSs;rSrSSrSS;ssSrS;sRSRSS;rSsAS;DrrR;rArsRR;ASSS;DRSASS;sRSrRR;sRSrsS.SRSRrSRssS;ssRsrrSS;RSAARA;SSSRRRss;SSSS;ASSrs;SrSsDs;rRSASs;RRSSRsSS;rASSs;SSrRSS;ArRrASSA;S/RS/rR/rA/RR/A,5-7 6(3)-7,1,R32,Grass,01:33:11,USA,GER
2016-06-14,14:03:38,Halle,Singles,ATP,32,Viktor Troicki,Alexander Zverev,0,sSRsRDDr;ARrSSS;SSSS;SSARRRsRDSrSss;RsSSS;rSSRrR;SsRSS;SsSA;SrSRArDr;SSSS.SRSsS;RsrSSs;DrRD;SssA;SsSS;SrssrRSA;RrsAAS;RrSRsSsRRSsRss;SSRSRA;SSrSs,6-4 6-4,1,R32,Grass,01:16:57,SRB,GER
2016-06-14,14:15:47,London,Singles,ATP,32,Stan Wawrinka,Fernando Verdasco,0,rRsRSR;rRrSsSSS;rSSsA;sDRSSDSS;SRDRSsRr;RssrrSRSRsSS;SssS;DSssA.ASSDs;RsRSSS;SsArRDSs;SRSsS;rSrSrsSs;SRRSsA;SSsrs;sSDRSA;DSrRsRRSss;RSSSS;RRsSss;SSsDS;r/Ss/sR/SR/RS/S,6-2 7-6(3),1,R32,Grass,01:36:10,SUI,ESP
2016-06-14,15:41:04,Halle,Singles,ATP,32,Tomas Berdych,Marcos Baghdatis,1,ASSS;sAArS;DsArrsDR;RrsrR;rRSsrSsRsS;ssrRAS;rSSSS;RrAsSS;RASSA;SAss;SARSRS;SArSS;r/ss/SR/AR/sr/S.SSrRsA;SRSSRS;RsRSrr;SrSSRRsrsDrSsS;SsSS;RSrSRASA;RsSsRS;rRSrr;rSsAs;rSSSDA;sRrrsSsS;sSSDRA;S/RS/sS/RS/Ar/Sr,6(3)-7 6(4)-7,1,R32,Grass,01:54:24,CZE,CYP
2016-06-14,17:53:59,Halle,Singles,ATP,32,Albert Ramos Vinolas,Dustin Brown,0,SDsSs;ADSrsrRR;sSSrrrrR;SDDrsSSA;SSARRS;RAsDSS;DrssRR;SssDS;rSRSDSRr.SSSS;SRSSA;sDSAA;DSRSRSRSRSRSSS;rDSrSssS;SSSS;SsAA;RSSrss;SSDRrArsSS;RsrSrSSRARSRArrSSRsS;rsDSRSsS;rRRSsR,6-3 7-5,1,R32,Grass,01:27:19,ESP,GER
2016-06-14,18:19:07,London,Singles,ATP,32,Andy Murray,Nicolas Mahut,0,AsArs;SRSSRS;sRSSA;SSSS;SArRRr;ssSRDDRSrSrR;SSsrS;SARrSS;SSAA;SAsS;SrSSS;SsSS;A/SS/SA/rA/RS/SR/RA/Ss/sS/R.rSsRsS;AsSA;SSSS;RRSSrr;rsASS;rSrSsS;SsRrSS;sSARs;RSRrr;SsAs;SSRSrS;RRARSSSrrSAS;r/Ss/sr/SS/r,7-6(8) 7-6(1),1,R32,Grass,01:50:31,GBR,FRA
2016-06-14,20:25:16,London,Singles,ATP,32,Milos Raonic,Nick Kyrgios,1,SSARS;SArrDAsS;DSAss;rSrsSrSrRSSs;SsAS;SsrsS;SSsS;ASSrS;ASSS;RAAAS;ASsS;RSsrRSRSSS;A/AS/AR/sr/Ss/AS/r.sSRSA;RrSsss;sSSRS;SsSA;RrsRSsArrsSRRSSRRr;rSSsA;RSSsS;AsADA;RRSSSrSs;ArARSs.RrSSsRARAS;ARrSSs;sArsRRDSsS;SASrrS;RSRAAA;rASSS;rSASs;rsssA;RSRDD;sRRRSAAs,7-6(5) 4-6 4-6,1,R32,Grass,02:05:57,CAN,AUS
2016-06-15,12:12:43,Halle,Singles,ATP,32,Philipp Kohlschreiber,Marcel Granollers,0,SSAS;RSSSA;RrRsSSSS;rSrRSsRR;SSRsrrsS;RrSrr;RsASrrSrrR;SSRSrRSrRR.SSRRSS;SrSsS;SSRss;RRSSrSSS;sSSs;SSrsS;srRSrr;SrrRSSRSSrrr;rsrSSA;RDRSSSSs;RSSrSRrSAs;SSrsA;s/rS/sS/SA/sA/SR,6-2 7-6(4),1,R32,Grass,01:36:50,GER,ESP
2016-06-15,13:12:31,London,Singles,ATP,32,Gilles Simon,Kyle Edmund,0,SsRRSrsrrSAS;SRSSA;SsRrRR;DsSRSS;SAss;rSSDSs;SsSRS;rssrRr;RrRr;AsRSS.rsRArr;rSRrAsSRRsRr;ARsRSA;SSSS;SSSrs;RrrR;Ssss;DSSSA;RsrARSSS.sSsRs;RssrSA;RRRssSSS;SADsrDrSrR;RRSSSS;rDSrR;AssRrs,6-4 3-6 6-1,1,R32,Grass,01:45:45,FRA,GBR
