date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank,server1b,server2b,server1b_age,server2b_age,server1b_ioc,server2b_ioc,server1b_rank,server2b_rank
2013-04-11,14:10,Casablanca,Doubles,ATP,Main,Julian Knowle,Benoit Paire,0,RRSSRSS;RSRRR;SRSRSRS;SSSRRRR;SSSS;SRRRR.SRRRSSR;SRSSRRS;SRRRR;SRRSRSR;RRSRSSS;RRSRSSS;SRRSSRS;RSSSRS;SSRRSS;SRSSRS.SRR/SR/RS/SS/SR/RS/R,6-0 4-6 10-4,0,QF,clay,1:11,,38.95,27.72,,,,,Filip Polasek,Stan Wawrinka,27.72,28.04,,,,
2013-04-11,15:40,Casablanca,Doubles,ATP,Main,Aljaz Bedene,Daniele Bracciali,0,SSRSS;SSRSS;RRSRSSS;SSRSS;RRSSSS;RSSSRS;SSRSS;SRRRR;RSRSSS.SSRSS;SRSRSRS;SSRSS;SRSRSS;RRSSSRS;RSSSS;RRRSR;RRSSRR;SSRRSS;SRSSRS;SSSRRRR;SSSS,6-3 7-5,0,QF,clay,1:13,,23.73,31.41,,,,,Tomasz Bednarek,Potito Starace,31.41,31.74,,,,
2013-04-11,17:10,Casablanca,Doubles,ATP,Main,Blaz Kavcic,Dustin Brown,1,SSRSS;SSRRSS;RRRSR;SRSRRSS;SSSRS;SSSRS;SSRSS;SRSSS;SRSRRSR.RSSRSS;SRSSS;SRSRSS;RSSSS;RRSSSS;RRRSR;SSSRRS;RRRR,3-6 2-6,0,QF,clay,0:42,,26.10,,,,,,Grega Zemlja,Christopher Kas,,32.83,,,,
2013-04-11,21:20,Casablanca,Doubles,ATP,Main,Frantisek Cermak,Martin Klizan,1,RRSSSS;RSSSRS;SRRRSSS;SRSSS;RSSRSS;SRRRR;RSSRSS;RSSSS;RSSSS.RSSRRR;SRSSRS;RSRSRR;RSSSRRR;RSSSRRS;RSSRRR;RSSSS;SSSRS;SSSS;SSSS;SRSSS;RSRSSRR.RSR/SS/RS/SS/RR/SS,6-3 5-7 3-10,0,QF,clay,1:23,,36.41,33.50,,,,,Michal Mertinak,Igor Zelenay,33.50,30.52,,,,
2013-04-12,15:10,Casablanca,Doubles,ATP,Main,Aljaz Bedene,Dustin Brown,1,SRRSSS;RSRRSR;RSRSRSR;RSSSS;RRRR;SSRRRSS;RSSRSRS;RRRSR;SRSSRRR;RSRSRSR;SRRRR;RRSSRSS.SRSRRSS;RSRRR;RRSRSR;RRRR;RSRSRSR;RRRR;RRRR;RRSSSS;RRRR;SSSRRRS,5-7 4-6,0,SF,clay,1:15,,23.73,31.41,,,,,Tomasz Bednarek,Christopher Kas,31.41,32.83,,,,
2013-04-13,21:15,Casablanca,Doubles,ATP,Main,Julian Knowle,Martin Klizan,0,SRSRRSR;SSSS;SRRSRSR;RSSSRS;RSSRSRR;RSSSS.SSSRRS;RRRSSSS;SSSRS;SSSS;RRSRSSS;RRRR;RSSRRSS;SRRSRSS;SRSRSS.RSS/SR/RR/SR/SR/RR/SS,0-6 6-3 10-5,0,SF,clay,1:08,,38.96,27.73,,,,,Filip Polasek,Igor Zelenay,27.73,30.53,,,,
2013-04-14,14:15,Casablanca,Doubles,ATP,Main,Julian Knowle,Dustin Brown,0,RSSSRRS;RSRSSS;RSSSRS;SRSSRS;RSSSS;SSSRS;SRRSRSS;RRSRSR;SRSSS.RSRRR;RSSSS;SRSRSRR;RSSRSS;RSSSRS;RSSRRSS;RSSSS;SRRSSS,6-3 6-2,0,F,clay,1:01,,38.96,27.73,,,,,Filip Polasek,Christopher Kas,27.73,32.84,,,,
2016-02-08,19:35,Buenos Aires,Doubles,ATP,Main,Federico Delbonis,Fabio Fognini,0,SSSS;SSSRS;SSRSS;SSRSRRS;RSSSS;SSRSS;SSSRS;SRSSRS;SRSSRRS;SRSSRS;RSRSSS;RRRSSR.SRSRSRR;RRRR;SSSRRS;SRSRSS;SSSS;SSRRSS;SSRSS;SRSSRRR;SRSSS,7-5 6-3,0,R16,clay,1:16,,25.34,27.90,,,,,Andres Molteni,Juan Monaco,27.90,31.86,,,,
2016-02-08,21:10,Buenos Aires,Doubles,ATP,Main,Daniel Munoz-De La Nava,Dusan Lajovic,1,SSRRSRR;RSRSSRR;RRRR;RRSRSR;SRRRR;RRRR;RRSSRR;RSRSRSS;RRSSRR.RRRR;RRRSSR;RRSRSR;RSSRRR;RSRRR;RRSRR;RRRR;SSRRSRR;RSRSSS;SRSRSRS;SSRSS;RSRRR,3-6 5-7,0,R16,clay,1:13,,34.03,30.81,,,,,Jo-Wilfried Tsonga,Dominic Thiem,30.81,22.43,,,,
2016-02-09,20:50,Buenos Aires,Doubles,ATP,Main,David Marrero-Santana,Nicolas Almagro,0,RSRRR;RSRRSR;SRSRRSR;RRRSSR;RRSRSR;RRSRR;RRRR;SSSS;RRRR.RRRR;SRSRRR;SRRRR;SSSRRS;SRRRR;RRSSSRR;SSRSRRR;SRRSRR;RRRR.RRS/RR/RR/RS/RR/RS/RS/SS,3-6 6-3 10-7,0,R16,clay,1:09,,35.84,39.38,,,,,Frank Moser,Santiago Giraldo,39.38,28.20,,,,
2016-02-09,22:20,Buenos Aires,Doubles,ATP,Main,Guido Pella,Tomas Lipovsek Puches,0,SSRSS;RRRR;RRRR;SRRRSSR;SRSRRR;RRSSSS;SRSSRRR;RRRR;SRRSSRS;RRRR.RRSRSSR;RRRSSR;SRRSRSS;SRRRR;SRSSRRS;RRSSSRR;RSSRSS,6-4 6-1,0,R16,clay,1:02,,25.73,23.48,,,,,Diego Sebastian Schwartzman,Manuel Pena Lopez,23.48,18.00,,,,
2016-02-10,01:55,Buenos Aires,Doubles,ATP,Main,Facundo Arguello,Guillermo Duran,0,RSRRR;RSSRSRR;RRRSR;SRSRRR;RRSRSR;SRRSSS;SSSRRRS;RRRR;RRRR;SSRRSS.RRRSR;SSRSRRR;SRSRRSR;SRRRR;SRSRSRS;SRRSSRS;RRSSSRR;SRRSRR;RRSSSRS;RRSRSR.RRS/SS/RR/SR/RR/SS,4-6 6-4 10-3,0,R16,clay,1:30,,23.52,25.95,,,,,Facundo Bagnis,Leonardo Mayer,25.95,28.74,,,,
2016-02-10,18:10,Buenos Aires,Doubles,ATP,Main,Juan-Sebastian Cabal,Marcelo Demoliner,0,RRSSSS;RRSRR;RRRSR;RRSRR;SSRRRR;RRRSR;SRRRR;RSSRRSS;SRRRR;SRRSSRR;RRSRR;RRRSR;S/RR/RS/RS/RR/SR/S.RRRR;SSRSRS;SRRRR;SRRRR;SSRSRRR;SRRRR;SRRSSRR;SSSRS,7-6(5) 6-2,0,R16,clay,1:21,,29.80,28.26,,,,,Robert Farah,Albert Ramos-Vinolas,28.26,28.07,,,,
2016-02-10,19:50,Buenos Aires,Doubles,ATP,Main,Gero Kretschmer,Maximo Gonzalez,0,SRSRRSR;RRSRSR;RSSSS;RRRR;SRSRSS;RRRSR;SRSSS.SRSSS;RSRRR;SSRRSS;SRSSS;RRRR;SRSRSRS;RRSSSS;SSRSRS;RRRR;RRRR;SRRSRR;SRSRRSS,6-1 7-5,0,R16,clay,1:10,,30.77,35.24,,,,,Alexander Satschko,Andre Sa,35.24,,,,,
2016-02-10,21:25,Buenos Aires,Doubles,ATP,Main,David Marrero-Santana,Guido Pella,0,RSRRR;RRRSR;SRRRSSS;SRSRSS;SRSRRSS;RRRSR;RRRSR;RSRRSSR;RSRSSRR;RRRR.RRRR;RRRR;SRSRSRR;SRRSRSS;RRRR;RSSRRR;RRSRR;SSSRRRS.SRR/RR/RS/SS/RS/SR/RS/S,6-4 2-6 10-6,0,QF,clay,1:18,,35.84,39.38,,,,,Frank Moser,Diego Sebastian Schwartzman,39.38,23.49,,,,
2016-02-10,23:05,Buenos Aires,Doubles,ATP,Main,Pablo Andujar-Alba,Inigo Cervantes,1,SSSRS;SSRRSRS;SRSSS;SRSSRS;RRRR;SSSS;SSRRSS;SSSS;SSSRRRS;SSRSS.RSSSS;SRSRRSR;SRRRR;RRSRSSS;RSRSRR;SSSS;SRSSS;SRSRSRS;RSSSS;RSRRSSS,4-6 4-6,0,R16,clay,1:09,,30.05,24.58,,,,,Pablo Carreno-Busta,Paolo Lorenzi,24.58,34.15,,,,
2016-02-11,18:15,Buenos Aires,Doubles,ATP,Main,Federico Delbonis,Facundo Arguello,0,SSRRRR;RRSRR;SSSRRRS;RRSRSR;RRSSSRR;RRRSR;RRRSSSR;SRRRSR;RRRR;SRRRR.RRRSSR;RSSSRS;RRRR;SRRSRR;RSSRSRS;RSRRR;RRRR;SRSRRSS;RSSSRRS;RRRR;RRRR;RRRR;R/RR/RS/RR/SS,6-4 7-6(2),0,QF,clay,1:40,,25.35,27.91,,,,,Andres Molteni,Facundo Bagnis,27.91,25.95,,,,
2016-02-11,20:15,Buenos Aires,Doubles,ATP,Main,Juan-Sebastian Cabal,Dusan Lajovic,0,SSRRSRR;RRRSR;RSSRSRR;SRRRSR;SSSRS;RRRR;SSRRRR;RRRSR;RSRSRR;RRRR.RRSRSR;RSRRR;RRRR;SRRRR;RRRSR;SSRRRSR;RSRSRSR;RRRR;RSSRRR;RRSRSR;SRRRR;SRRRSR;R/RR/RR/RR/RR/SR/R.RRR/RR/RR/RS/RS/RR/RS/SR/S,6-4 6(5)-7 10-8,0,QF,clay,1:44,,29.80,28.27,,,,,Robert Farah,Dominic Thiem,28.27,22.44,,,,
2016-02-12,21:15,Buenos Aires,Doubles,ATP,Main,Juan-Sebastian Cabal,David Marrero-Santana,0,SRSRSS;RSSSRS;SRSRSRS;SRRSSRS;RSSRSS;RSRRSSS;SRSSS;SSRSS;SSRRRR;SSRRSRS.SSSS;SSSRRS;SSRRSS;RRRSSSR;SSSS;SSRSS;SSRSS;SSSS;SRSSS.RSS/RS/SR/SR/RS/SS/SS/R,4-6 6-3 10-6,0,SF,clay,1:36,,29.80,28.27,,,,,Robert Farah,Frank Moser,28.27,39.39,,,,
2016-02-13,00:15,Buenos Aires,Doubles,ATP,Main,Inigo Cervantes,Gero Kretschmer,0,RSRRSR;RSRRR;SRSSS;RSSSS;SRRSRSR;SSSRS;SRRSSS;RSRRR;SRRRR;SRSSS.SRRRR;SSSS;SRSRRR;RRSRR;RSSRSRS;RSRRSR;RSRSSS;RSRSRSR;RRRR;RSRRR.RRR/RR/RR/SS/RS/RS/RS/S,4-6 6-4 10-6,0,QF,clay,1:28,,26.20,34.16,,,,,Paolo Lorenzi,Alexander Satschko,34.16,35.25,,,,
2016-02-13,16:15,Buenos Aires,Doubles,ATP,Main,Federico Delbonis,Inigo Cervantes,1,SSSS;SRSRRR;SRSRSRS;SRSSRS;RRSSRR;SSSS;SSSS;SSSS;SRRSSS;SSSS;SRSSS;SSSS;R/SR/SS/SS/SS/SS/R.SSSS;SSRRSRS;RRSRR;RSRSRSS;SSRSRS;SRRRSSR;RSSRSS;SRRSSS;RSRSSS;SSSS;SSSS;RSRRR,6(5)-7 5-7,0,SF,clay,1:37,,25.36,27.92,,,,,Andres Molteni,Paolo Lorenzi,27.92,34.16,,,,
2016-02-14,16:10,Buenos Aires,Doubles,ATP,Main,Juan-Sebastian Cabal,Inigo Cervantes,0,SSRSS;RSSSRS;SSRSS;SRRSSS;SRSSS;SSRRSRR;SRSRSS;SRSSS;RRSRSSS.RSRRSR;RRSSSS;RSSRRR;SRSRRSS;RRSSRSR;SRSSS,6-3 6-0,0,F,clay,1:01,,29.81,28.27,,,,,Robert Farah,Paolo Lorenzi,28.27,34.17,,,,
2015-02-23,22:40,Buenos Aires,Doubles,ATP,Main,Federico Delbonis,Facundo Bagnis,0,RSSSS;RSRRSSS;SRSRSRS;RSRSSS;RSRSSS;SRSSS;RRSRR;SSSS;SSSS;SRSRRSR;RSRRR;RSRSRSR;S/RS/SS/SR/SS.SRRSRSS;SSSS;RRSSRSS;RSRSRSS;SRSSRRS;SSSRS;RRRR;SSSS;RSSRSRS;SSRSS,7-6(2) 6-4,0,R16,clay,1:25,,24.39,26.94,,,,,Andres Molteni,Albert Ramos-Vinolas,26.94,27.10,,,,
2015-02-24,23:00,Buenos Aires,Doubles,ATP,Main,Frantisek Cermak,Juan Monaco,1,SSRSS;SRSRSS;SSRRSS;SRSSS;SRSSS;SSSS;SRSRSS;RSSSS;SSSS;SSRRRSR.SSRSS;RRSSSS;SSSRRRR;SSSS;SSSRS;RRSSRR;RSSSS;RSRRSR;SSRRRR;SSSS;SRRRR;SRSRSS.RRS/RR/RR/SR/RS/SR/SR/RR,6-4 5-7 7-10,0,R16,clay,1:32,,38.28,21.63,,,,,Jiri Vesely,Rafael Nadal,21.63,28.73,,,,
2015-02-25,02:35,Buenos Aires,Doubles,ATP,Main,Facundo Arguello,Maximo Gonzalez,0,SSSS;RSSRSS;SSSS;RSRRR;RRRR;SSSRRS;RRRR;SRRSRR;SRRSSS;SSRRSRS;SRSSS;RRSRR.SSSS;RSSSS;RRRR;RSRRSSS;SRRRSSS;SRSSRRS;SRRRSSR;RRSRSR;SRRRSR.RRS/RS/SR/SR/RR/RR/SR/SR/RS/SS/SS/R,7-5 3-6 13-11,0,R16,clay,1:38,,22.56,19.87,,,,,Pedro Cachin,Horacio Zeballos,19.87,29.83,,,,
2015-02-25,18:00,Buenos Aires,Doubles,ATP,Main,Stephane Robert,Carlos Berlocq,1,SRRRR;SSRSRS;RSSRRR;SSSRS;RSRSSRR;RSSRRSR;SSSRRRR.RSSSS;SSRRRSS;SRSSS;SRRSSS;RSRSRSR;SSSS;SRRSRSS;SRRSRR;RSRRR;RRSSRR;SRSSS;RRSSRR,1-6 5-7,0,R16,clay,1:14,,34.78,24.39,,,,,Blaz Rola,Diego Sebastian Schwartzman,24.39,22.53,,,,
2015-02-25,19:35,Buenos Aires,Doubles,ATP,Main,Nicolas Almagro,Johan Brunstrom,0,SRRSSS;SSSS;SSSRRRS;RSSSRS;SSSS;RRRSSSS;RSRSSS;SRSRSS;RRSSSRS;SRRRR.RSRSSS;RRSSSRS;SRSSS;RSRRSSR;SRSSS;SSRSRS;RSSRSS;RSSSRS;SSSRS,6-4 6-3,0,R16,clay,1:03,,29.51,27.76,,,,,Fabio Fognini,Nicholas Monroe,27.76,32.87,,,,
2015-02-25,21:30,Buenos Aires,Doubles,ATP,Main,Guillermo Duran,Pablo Andujar-Alba,1,SSSRS;SSRSS;SSSRRS;RSRRSSS;SRRSSRR;SRSSRS;SRSSS;SRSRSS;SSSRS;SRSSRS.SRRRSR;SSRSS;RSRSSRR;RSRSSRR;SSSRRS;SSSRS;SRRSSS;SRSSS;SSSS;SRSRRSR;RRSRSR;SSSS,4-6 5-7,0,R16,clay,1:23,,26.72,33.20,,,,,Paolo Lorenzi,Oliver Marach,33.20,34.61,,,,
2015-02-25,23:10,Buenos Aires,Doubles,ATP,Main,Thomaz Bellucci,Gero Kretschmer,0,SSRRSRS;RSRRSSR;RRSRR;RRSRSR;RRSSSRR;RSRSRSR;SRRRR;RRSRR;RRRR;RSSRSRR.SSRRRSR;RSRRSSS;SSRRRSS;SRSRSRS;RRRSSR;SSRRSS;RRSRSR.RSS/RR/SR/SR/SR/RR,6-4 1-6 10-3,0,R16,clay,1:17,,27.16,26.10,,,,,Marcelo Demoliner,Alexander Satschko,26.10,34.29,,,,
2015-02-26,19:25,Buenos Aires,Doubles,ATP,Main,Jarkko Nieminen,Thomaz Bellucci,0,RSSRSRR;RRRR;RRRR;SSSRS;RSRRR;RSSRRSS;RSSRSRR.SSSS;RSSRRR;RRRR;SRSSRS;RRRR;RRSSSS;SRRRR;SRSRRR;RRSRSR.RRR/SS/RR/RS/SS/RS/RR,1-6 6-3 10-5,0,QF,clay,1:09,,33.60,,,,,,Andre Sa,Marcelo Demoliner,,26.11,,,,
2015-02-26,20:55,Buenos Aires,Doubles,ATP,Main,Carlos Berlocq,Facundo Arguello,0,SSSS;RSRRR;RSSSRS;RSRRR;RRSSSRR;RRRSSR;RSSRRSS.RRSRR;SSSS;SSSRS;RRSSSS;RRRR;SRRRSR;RRRSR;RRRSR;RRSRSR,6-1 6-3,0,QF,clay,0:58,,32.06,22.53,,,,,Diego Sebastian Schwartzman,Pedro Cachin,22.53,19.88,,,,
2015-02-26,23:00,Buenos Aires,Doubles,ATP,Main,Juan Monaco,Federico Delbonis,1,SSSRRS;RSSSRRS;SSSS;SSSRRS;SRSRRSR;SSRSS;SRSSS;SSSS;SSSS;RSSSS.SSSS;RSRRSR;SSSS;SSSS;RRSSSS;RSRSSRS;RSSSS;RSSRSS;RRSSRSS.RSR/SS/SS/SR/RR/RR/RR/SS,4-6 6-3 7-10,0,QF,clay,1:20,,30.91,28.73,,,,,Rafael Nadal,Andres Molteni,28.73,26.95,,,,
2015-02-28,23:25,Buenos Aires,Doubles,ATP,Main,Jarkko Nieminen,Federico Delbonis,0,RRRR;SRRSRR;RSRRSSR;RRRR;RRSRR;SRSSS;RRRR;SRSSRS.SSRSS;RRRR;SSSRS;RRRSR;RRRR;RSRRSR;RSRRSR;RSSRRR.SRR/SR/RR/RR/RS/SS/SS/S,2-6 6-2 10-6,0,SF,clay,1:10,,33.60,,,,,,Andre Sa,Andres Molteni,,26.96,,,,
2015-03-01,00:50,Buenos Aires,Doubles,ATP,Main,Pablo Andujar-Alba,Carlos Berlocq,0,SSSRS;SSRSRS;RRSSSS;SSSRS;SSRSS;RSSRRR;SRSSRRS;SSSRS;SSSRS.RSRSRR;SSSS;RRSSRSS;RSSSRS;RRRR;RSSSRS;SRSRSS;RSSSRRS,6-3 6-2,0,SF,clay,1:04,,29.10,34.62,,,,,Oliver Marach,Diego Sebastian Schwartzman,34.62,22.54,,,,
2015-03-01,16:10,Buenos Aires,Doubles,ATP,Main,Jarkko Nieminen,Pablo Andujar-Alba,0,SSRRSS;RRRSR;RRRR;RRRR;RRSRR;RSSSS;RRRSR;RSRRSR;RRSSSRR;SSRSRRS.RRRR;SSRSRRR;RSSSS;RSRSRR;RSRRSR;SSSRRRS;SRRSRSS;RRRSR;SSRRRR;RRSSRR.RSR/RR/RR/SS/RR/RR/RR/RS,4-6 6-4 10-7,0,F,clay,1:33,,33.60,,,,,,Andre Sa,Oliver Marach,,34.62,,,,
2014-02-12,18:15,Buenos Aires,Doubles,ATP,Main,Maximo Gonzalez,Juan-Sebastian Cabal,0,RRRSSR;RSRRR;SSRSRS;SSRRSRS;SRSRRR;RRRR;RRSSRR;RRRR;RRSRR;RSRSRR;RSRSSRS;RRRSSR.RSRRSSS;SSRSRS;SRSSRRR;SSSS;RRRR;SRRRR;SSRRRR;SRSRSS.SSR/RR/RR/SS/SR/SR/RS/RR/R,7-5 2-6 10-8,0,R16,clay,1:45,,30.57,27.81,,,,,Eduardo Schwank,Robert Farah,27.81,26.27,,,,
2014-02-12,20:10,Buenos Aires,Doubles,ATP,Main,Pablo Carreno-Busta,Alexandr Dolgopolov,1,RRRR;RSRRSSR;RRRR;RSRSSS;SSRRRR;RSRRSR;RSRSSS;RRRR;RRSRR;SRSRRR;SRSRRR;SRRRSR;R/RS/SS/SR/SR/SR/RR/RR/RR/RS/R.SSRRRR;RRRR;RRRR;SSRSRRR;SSSRRRR;RRRR;RSRRR;SRSSRRS;RSRRSSS;RRRR;RRSSSS;RRRR,6(9)-7 5-7,0,R16,clay,1:29,,22.59,26.07,,,,,Albert Ramos-Vinolas,Potito Starace,26.07,32.58,,,,
2014-02-12,20:20,Buenos Aires,Doubles,ATP,Main,Andre Sa,Daniel Gimeno-Traver,1,SSRSS;SSSS;SRRSRSR;SRSRSRS;SSSRS;SRSSS;RRRR;RRRR;RSSRRR.RRSRSR;SRRRR;RRRSR;SSRRRR;RRSSRSS;SSSRS;SSSS;RSRRR;SSSRS,3-6 3-6,0,R16,clay,1:01,,,24.87,,,,,Joao Sousa,Albert Montanes,24.87,33.21,,,,
2014-02-12,20:20,Buenos Aires,Doubles,ATP,Main,Santiago Giraldo,Jeremy Chardy,1,SSSS;RRRSSR;RSRSRR;SSRSS;RSRRSSS;RSSSS;RRRSSSR;SSRRRSR;SRSSRS;SRSSS;RSRSRR;SRRSSRS.SSRRRSR;SSRSS;SSSRRRR;RRRSSSS;SSSRRS;SSRSS;RSRSRR,5-7 1-6,0,R16,clay,1:12,,26.21,25.01,,,,,Alejandro Gonzalez,Lukas Dlouhy,25.01,30.85,,,,
2014-02-12,21:50,Buenos Aires,Doubles,ATP,Main,Oliver Marach,Pablo Andujar-Alba,1,SRRSSRR;RRSSRR;RRRSR;RSRRR;RRSSRR;SSRRRR;RRRR;RSRRSR;SRRRR;RRRSSR;RRRR;SSSS.SRRRSR;SSRRRR;SRSRSS;RSRSRR;RSSRRSR;SSRRRR;SRRRR;RSRRR;SRRSSRS.RRS/SS/RS/RS/SR/SS/SS/RS/SR/S,5-7 6-3 9-11,0,R16,clay,1:37,,33.58,29.05,,,,,Florin Mergea,Daniele Bracciali,29.05,36.09,,,,
2014-02-12,22:15,Buenos Aires,Doubles,ATP,Main,Guillermo Garcia-Lopez,Pablo Cuevas,1,RRRR;SRRRR;SSSS;SRRRSSR;RRSSSS;SSSS;RRSRR;RRSRR;RRSSRR;RSRRR.RRRSSR;RSRRR;RSRRR;RRRR;SSSRS;RRRSR;RRRR;RRSSSS;SRRSRSR;SRSRRR;RRRR;SSRRRR;R/SS/RS/RR/SS/SS/R.SRR/SR/RS/SS/RR/RS,6-4 6(5)-7 3-10,0,R16,clay,1:32,,30.69,28.05,,,,,Philipp Oswald,Horacio Zeballos,28.05,28.80,,,,
2014-02-13,18:10,Buenos Aires,Doubles,ATP,Main,Marcel Granollers-Pujol,Facundo Bagnis,0,RRSSRSS;RRRR;RSRRR;SRSSRS;SSRRRSR;RRRR;SRRRSR;RSSSS;RSSRRSS;RRRR;RRSSSS;RRRR.SRRRR;SRRRR;SRSSS;RSRRSR;SSRSS;RRRR;RRSRR;RRRSR,7-5 6-2,0,R16,clay,1:14,,27.84,31.54,,,,,Marc Lopez,Federico Delbonis,31.54,23.36,,,,
2014-02-13,19:45,Buenos Aires,Doubles,ATP,Main,Robin Haase,Nicholas Monroe,1,SSRSRRR;RSSRSRS;SSRRSS;SSRSS;SSSRS;SSSS;SSRSRRS;SSSS;RSSRSRS;RSRSSS.RSRSRSR;SRRRSSR;SSRSS;RSRRSR;RSRRSSS;SSSS;SSRSRRR;RSSSRS;RSRRR;RRRR;RSRRSR;SRSRRSR;R/SS/SS/SS/RS/S,4-6 6(3)-7,0,R16,clay,1:22,,26.86,33.67,,,,,Christopher Kas,Simon Stadler,33.67,30.57,,,,
2014-02-13,23:00,Buenos Aires,Doubles,ATP,Main,Pablo Andujar-Alba,Alexandr Dolgopolov,1,RRRR;SRSRSRR;SSRRRSS;RSRRR;SSRSS;SSSRRRS;RRRR;SRSRSRS;RRSRR;SRRRR;SSRSRS;RRRR.SSRRSS;SRRRR;RRRSR;RRSRSSS;RSRRR;SSSS;SRRRSSR;RRSRR;SRRRSR.RRR/SR/SR/SR/SR/RR/RR/SR/R,7-5 3-6 8-10,0,QF,clay,1:17,,28.06,36.09,,,,,Daniele Bracciali,Potito Starace,36.09,32.59,,,,
2014-02-14,00:35,Buenos Aires,Doubles,ATP,Main,Daniel Gimeno-Traver,Pablo Cuevas,1,SRRRR;SRSRSS;SRRRR;RRRR;SSSRS;SRRRR;RSRRR;RRRSR;RRRR;SSSRRS.RRRSR;SRSRSS;SRRSSRS;SSRRSS;RRRR;SRRRR;SRSRRR;RRRR;SSRRSS;RRRR;RRSRR;SSRSS,4-6 5-7,0,QF,clay,1:04,,28.52,33.22,,,,,Albert Montanes,Horacio Zeballos,33.22,28.80,,,,
2014-02-14,18:10,Buenos Aires,Doubles,ATP,Main,Marcel Granollers-Pujol,Nicholas Monroe,0,RRRR;SSSRRS;RSSRRSR;RSSRRSR;RSRSRSS;RRRR;SRRSSRR;RRRR;RSRRR;RRRR;SRRSRR;RRRR;R/RR/SS/SS/SS/R.RSSRSRR;RSSRSRR;SRRRR;SSRSRS;RRRR;SRSSS;SRRRR,7-6(3) 6-1,0,QF,clay,1:15,,27.84,31.54,,,,,Marc Lopez,Simon Stadler,31.54,30.57,,,,
2014-02-14,21:20,Buenos Aires,Doubles,ATP,Main,Pablo Cuevas,Maximo Gonzalez,0,SSRSRRS;SSSS;SRSSS;RRSSRSS;RSSSRS;SSSS;SSSRRS;SSRRSRS;SSSS;SRRSRSS;SSSS;SRSSRRR.SSSRS;SRRSSS;RSRSSS;RRRR;SRSSS;SSSRS;RSSSS;SRSSRS;RSSSS,7-5 6-3,0,SF,clay,1:19,,28.12,28.80,,,,,Horacio Zeballos,Eduardo Schwank,28.80,27.81,,,,
2014-02-15,22:25,Buenos Aires,Doubles,ATP,Main,Marcel Granollers-Pujol,Alexandr Dolgopolov,0,SSRRSRS;RSSSRS;SRRSRSS;RSSRSS;SSRRRSS;SSRSS;RSRSSRR;RRRR;SSSS;RSRRR.RRSRR;RSRSRSS;SSSS;SSRSS;RSRSSS;RSSRSS;SRSSS;SSRRRSR;RRSRSSS;RSRRSSR,6-4 6-4,0,SF,clay,1:15,,27.85,31.55,,,,,Marc Lopez,Potito Starace,31.55,32.59,,,,
2014-02-16,16:10,Buenos Aires,Doubles,ATP,Main,Marcel Granollers-Pujol,Pablo Cuevas,0,RRRSR;RRSRSSR;SRSRRR;SRRRR;SRRRR;SRSRRR;RRRSR;RSRRR;RSRRR;RRRR;SRSRSS;RSRRR.SRRRR;RRRR;SRRRR;SRSRSRR;SSSRRRR;SRSRRR;SSSRS;SSRRRSR;RRRR;RRRR,7-5 6-4,0,F,clay,1:24,,27.85,31.55,,,,,Marc Lopez,Horacio Zeballos,31.55,28.81,,,,
2013-02-18,19:20,Buenos Aires,Doubles,ATP,Main,Paolo Lorenzi,Carlos Berlocq,1,SRSRRR;SSRSS;RRRR;SSSS;SSSRRS;SSSS;SSSS;SRSRRSS.RRRSSR;RRSSSS;SRSSS;SRSSS;RRSSRSS;SSSS;SRRRR;SRRRR;RRSSSS;SSSS,2-6 4-6,0,R16,clay,0:58,,31.18,31.46,,,,,Filippo Volandri,Leonardo Mayer,31.46,25.77,,,,
2013-02-18,22:40,Buenos Aires,Doubles,ATP,Main,Lucas Arnold-Ker,Daniele Bracciali,1,RRRSR;SRRRR;SRSRRSR;SSRRSRS;RSSRRR;SRSSRRR;SSRSRRR;SRSSS.SSRSRRS;RRRR;SRSSS;SRRRR;SSRSS;SRSRSRR.RRR/RS/RR/SS/SR/RR/SR/RR/SS/R,2-6 6-0 9-11,0,R16,clay,1:08,,38.35,,,,,,Rogerio Dutra Da Silva,Lukas Dlouhy,,29.86,,,,
2013-02-20,18:05,Buenos Aires,Doubles,ATP,Main,Nicholas Monroe,Flavio Cipolla,0,SSRSRS;RRSRR;RRSRSR;SRRRR;RSSRSS;SSSS;RSSRRSS;SRRRSSS;SSSS.RSSSS;SSSS;SRSSRS;SRRSSS;RSSRRR;SRSSS;RSRSSS;RRSRSSR;SRRRSR;SRRSSS,6-3 6-4,0,R16,clay,1:00,,30.86,29.59,,,,,Simon Stadler,Potito Starace,29.59,31.61,,,,
2013-02-20,19:25,Buenos Aires,Doubles,ATP,Main,Marcel Felder,Dustin Brown,1,SRRSSS;RRSSRSS;SRRSSRS;SSSRS;RSRSSS;RSSSS;SSSS;SRSSS;SSSS;SSSRRS;RSSSRRR;SSRRSS.SRRRSR;SSSS;SRRSSRS;SRSRRSS;SRRSRR;SSSRRS;SSSRRS;SSSRRS,5-7 2-6,0,R16,clay,1:11,,28.62,23.90,,,,,Joao Sousa,Christopher Kas,23.90,32.69,,,,
